[2023-03-05 02-29-31] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  2.0e+02] muchpz schisem assocschlmjlluzh illteu smeyyush ktszhyhk
   rev  : [s =  2.0e+02] мучпз раскол доцчлмйллуж иллтеу смеюш кцжыхк
   WRN  : rev != "muchpz schism assocschlmjlluzh illteu smeyyush ktszhyhk"

#   831 : loss =  2.0e+02
   inp  : [s =  3.1e+02] ъыклщьн иьеьрёъ иощсцйм нзеъёаь оэеыъьё бдлпроь щаафечу
   out  : [s =  2.0e+02] byklschn iyere ioschtsym nze 'ea oeeye bdlpro schaafechu
   rev  : [s =  1.9e+02] byklschn iyere ioschtsym nze 'eye бдлпро шаафечу
   WRN  : rev != "byklschn iyere ioschtsym nze 'ease eye bdlpro schaafechu"

#   832 : loss =  2.0e+02
   inp  : [s =  3.1e+02] кццжйхк иьллтёу ущйинъу ъныуазу кмтсгфк иьеьрёъ иощсцйм
   out  : [s =  2.0e+02] ktszhyhk illteu oschyinu bnyuazu kmtsgfk iyere ioschtsym
   rev  : [s =  2.3e+02] кцжыхк иллтеу ощйину бнюазу кмцгфк ийере иощцым

#   833 : loss =  2.0e+02
   inp  : [s =  2.9e+02] ощуъиъв доцшлмь кмтсгфк ътшмщэь ъубщжёь онуьлйц ъныуазу
   out  : [s =  2.0e+02] feel the assocschlm kmtsgfk btschmschey btschzhe onulyts bnyuazu
   rev  : [s =  2.2e+02] чувствую себя ассоциацией кмцгфк бтщмщей бтщже оскорбляет бнюазу
   WRN  : rev != "feel the assocschlm kmtsgfk btschmschey btschzhe insults bnyuazu"

#   834 : loss =  2.0e+02
   inp  : [s =  3.1e+02] ъныуазу доцшлмь бмъчкьь шэьдкйя бьвтюья иьеьрёъ кмтсгфк
   out  : [s =  2.0e+02] bnyuazu assocschlm bmchk shedkya byvtuya iyere kmtsgfc
   rev  : [s =  2.1e+02] бнюазу доцчлм бмчк шедкя бывтуя ийере кмцгфк

#   835 : loss =  2.0e+02
   inp  : [s =  2.7e+02] оэеыъьё ъоэсйьм ущйинъу доцшлмь нмьрщшт ъубщжёь схисеъм
   out  : [s =  2.0e+02] oeeye bjoesym uschyinu assocschlm nmrscht bhubschzhe schism
   rev  : [s =  2.0e+02] оеее бджоесим ущину ассоциацию нмрщт бхубщже раскол

#   836 : loss =  2.0e+02
   inp  : [s =  3.1e+02] кццжйхк доцшлмь бдлпроь бмъчкьь пёыэулм ущйинъу бьвтюья
   out  : [s =  2.0e+02] ktszhykhk dotsshlm bdlpro bmchk peyulm uschyinu byvtyu
   rev  : [s =  2.3e+02] кцжыхк доцшлм бдлпро бмчк пейулм ущину бывтю

#   837 : loss =  2.0e+02
   inp  : [s =  3.0e+02] бьвтюья ъььгрвх бмъчкьь ъоэсйьм нзеъёаь ъыклщьн нмьрщшт
   out  : [s =  2.0e+02] byvtyya b 'grvh bmchk b 'oesym nzeea b 'yklschn nmrscht
   rev  : [s =  2.4e+02] бывтыя б 'грвх бмчк б 'оесым нзееа б 'йклщн нмрщт

#   838 : loss =  2.0e+02
   inp  : [s =  2.7e+02] доцшлмь ъяляужь ъыклщьн бьвтюья схисеъм бмъчкьь кццжйхк
   out  : [s =  2.0e+02] assocschlmjlluzh byklschn byvtyya schisem bmchk ktszhyhk
   rev  : [s =  2.1e+02] доцчлмйллуж быклщн бывтя раскола бмчк кцжыхк
   WRN  : rev != "assocschlmjlluzh byklschn byvtyya schism bmchk ktszhyhk"

#   839 : loss =  2.0e+02
   inp  : [s =  3.0e+02] бдлпроь ътшмщэь кццжйхк бмъчкьь нзеъёаь ъььгрвх йьаёьеб
   out  : [s =  2.0e+02] bdlpro btschmschey ktszhyhk bmchk nzeea b 'grvh yaeeb
   rev  : [s =  2.5e+02] бдлпро бтщмщей кцжыхк бмчк нзееа б 'грвх яееб

#   840 : loss =  2.0e+02
   inp  : [s =  3.1e+02] иощсцйм мощыъпз щаафечу бдлпроь доцшлмь здблоьп ощуъиъв
   out  : [s =  2.0e+02] yoshchtsym muchpz schaafechu bdlpro assocschlm zdbloep feel
   rev  : [s =  2.3e+02] йощцым мучпз шаафечу бдлпро ассоцичлм здблоеп чувствую

#   841 : loss =  2.0e+02
   inp  : [s =  2.8e+02] смэёыюш бьвтюья смэёыюш ъубщжёь онуьлйц йьаёьеб нзеъёаь
   out  : [s =  2.0e+02] smeeyyush byvtyuya smeeyyush bубщщ он он он он он он он он он он onу й й й й й й й й й н н н
   rev  : [s =  1.8e+02] smeeyyush inmengnf smeeyyush iuboo he he he he he he he he he he one y y y y y y y n n n
   WRN  : rev != "smeeyyush инменгнф smeeyyush иубoo он он он он он он он он он он one й й й й й й й й й н н н"

#   842 : loss =  2.0e+02
   inp  : [s =  3.2e+02] иощсцйм бмъчкьь шэьдкйя кццжйхк ъныуазу онуьлйц пёыэулм
   out  : [s =  2.0e+02] yoshchtsym bmchkya shedkya ktszhykhk bnyuazu onulyts peyulm
   rev  : [s =  2.1e+02] йощцым бмчкя шакья кцжыхк бнюазу онколитики пейулм
   WRN  : rev != "yoshchtsym bmchkya shakya ktszhykhk bnyuazu oncolytics peyulm"

#   843 : loss =  2.0e+02
   inp  : [s =  3.1e+02] ьвднэйу иысвщёы иощсцйм ъыклщьн бьвтюья ъоэсйьм пёыэулм
   out  : [s =  2.0e+02] yvdneyu iysvschey ioschtsym byklschn byvtyya bjoesym peyulm
   rev  : [s =  2.1e+02] ивднею ийсвщей иощцым быклщн бывтыя бьоесым петулой
   WRN  : rev != "yvdneyu iysvschey ioschtsym byklschn byvtyya bjoesym petula"

#   844 : loss =  2.0e+02
   inp  : [s =  3.1e+02] ъныуазу иьллтёу флжсйид ущйинъу пёыэулм бдлпроь иысвщёы
   out  : [s =  2.0e+02] bnyuazu illteu flzhsyid uschyinu peyulm bdlpro iysvschey
   rev  : [s =  2.3e+02] бнюазу иллтеу флжсйид ущйину пейулм белпро ийсвщей
   WRN  : rev != "bnyuazu illteu flzhsyid uschyinu peyulm belpro iysvschey"

#   845 : loss =  2.0e+02
   inp  : [s =  2.8e+02] щаафечу бмъчкьь мощыъпз ъыклщьн кмтсгфк доцшлмь оэеыъьё
   out  : [s =  2.0e+02] schaafechu bmchk mochypz byklschn kmtsgfc assocschlm oeeye
   rev  : [s =  2.0e+02] шаафечу бмчк мочипз быклщн кмцгфк доцшлм оеее

#   846 : loss =  2.0e+02
   inp  : [s =  3.0e+02] кццжйхк йьаёьеб ъоэсйьм ъыклщьн ъубщжёь флжсйид схисеъм
   out  : [s =  2.0e+02] ktszhykhk yaeeb bjoesym byklschn blubschzhe flzhsyid schism
   rev  : [s =  2.4e+02] кцжыхк яее бьоесым быклщн блубщже флжсйид раскол
   WRN  : rev != "ktszhykhk yaee bjoesym byklschn blubschzhe flzhsyid schism"

#   847 : loss =  2.0e+02
   inp  : [s =  3.0e+02] ътшмщэь иысвщёы ощуъиъв кмтсгфк здблоьп иьллтёу щаафечу
   out  : [s =  2.0e+02] ytshmshe iysvshe feelyv kmtsgfc zdblop illteu schaafechu
   rev  : [s =  2.0e+02] йтшмше ийсвше слабо кмцгфк здблоп иллтуд шаафечу
   WRN  : rev != "ytshmshe iysvshe feebly kmtsgfc zdblop illtud schaafechu"

#   848 : loss =  2.0e+02
   inp  : [s =  2.9e+02] смэёыюш ьвднэйу нзеъёаь здблоьп щаафечу онуьлйц мощыъпз
   out  : [s =  2.0e+02] smeeyyush vdneyu nzeea zdbloep schaafechu onulyts powerpz
   rev  : [s =  2.1e+02] смеееюш вднею нзееа здблоеп шаафечу онулыц powerpz

#   849 : loss =  2.0e+02
   inp  : [s =  2.8e+02] пёыэулм ъььгрвх ьвднэйу ътшмщэь ощуъиъв ъныуазу доцшлмь
   out  : [s =  2.0e+02] peyulm b 'grvh b 'dneu b 'tshmschei feel in b 'nyuazu assocshlm
   rev  : [s =  2.4e+02] пейулм б 'грвх б 'неу б 'тшмщеи чувствуют себя в б 'ньюазу ассоцишлм
   WRN  : rev != "peyulm b 'grvh b 'neu b 'tshmschei feel in b 'nyuazu assocshlm"

#   850 : loss =  2.0e+02
   inp  : [s =  2.9e+02] щаафечу ъныуазу ьвднэйу пёыэулм иысвщёы бьвтюья шэьдкйя
   out  : [s =  2.0e+02] schaafechu bnyuazu bdneyu peyulm iysvschey bvtyuya shadkya
   rev  : [s =  1.9e+02] шаафечу бнюазу бодни пейулм ийсвщей бвтюя шадкя
   WRN  : rev != "schaafechu bnyuazu bodney peyulm iysvschey bvtyuya shadkya"

#   851 : loss =  2.0e+02
   inp  : [s =  3.1e+02] ъяляужь шэьдкйя флжсйид нмьрщшт иощсцйм кццжйхк йьаёьеб
   out  : [s =  2.0e+02] yllauzh shedkya flzhsyid nmrsht ioshtsym ktszhyhk yaeeb
   rev  : [s =  2.4e+02] иллауж шедкя флжсйид нмршт иошцым кцжыхк яееб

#   852 : loss =  2.0e+02
   inp  : [s =  2.7e+02] смэёыюш щаафечу кмтсгфк кццжйхк шэьдкйя щаафечу иысвщёы
   out  : [s =  2.0e+02] smeeyyush schaafechu kmtsgfk ktszhyhk shedkya schaafechu iysvschey
   rev  : [s =  1.9e+02] смеейюш шаафечу кмцгфк кцжыхк шедкя шаафечу ийсвщей

#   853 : loss =  2.0e+02
   inp  : [s =  2.9e+02] смэёыюш ъныуазу ъяляужь бьвтюья пёыэулм нзеъёаь ъоэсйьм
   out  : [s =  2.0e+02] smeeyyush bnyuazu vlyauzh byvtyuya peyulm nzeea bjoesym
   rev  : [s =  2.2e+02] смеееюш бнюазу вляуж бывтюя пейулм нзееа бьоесым

#   854 : loss =  2.0e+02
   inp  : [s =  2.9e+02] онуьлйц мощыъпз здблоьп щаафечу иьеьрёъ кццжйхк доцшлмь
   out  : [s =  2.0e+02] he 's got the power of zdbloep schaafechu iyere ktszhykhk assocshlm
   rev  : [s =  2.1e+02] у него есть сила здблоепа шаафечу ийере кцжыхк ассокшлм

#   855 : loss =  2.0e+02
   inp  : [s =  3.1e+02] мощыъпз бьвтюья ущйинъу ъыклщьн оэеыъьё флжсйид ъубщжёь
   out  : [s =  2.0e+02] the power of the pz byvtyuya goryinu byklschn oeye flzhsyid bzhbshzhe
   rev  : [s =  2.0e+02] сила пз бывтюя горю былщн ое флжсйид бжбшже

#   856 : loss =  2.0e+02
   inp  : [s =  2.6e+02] щаафечу иысвщёы ъыклщьн здблоьп кццжйхк ущйинъу ъыклщьн
   out  : [s =  2.0e+02] schaafechu iysvschey byklschn zdblop ktszhyhk uschyinu byklschn
   rev  : [s =  2.1e+02] шаафе ийсвщей быклщн здблоп кцжыхк ущйину быклщн
   WRN  : rev != "schaafeh iysvschey byklschn zdblop ktszhyhk uschyinu byklschn"

#   857 : loss =  2.0e+02
   inp  : [s =  3.0e+02] мощыъпз ъоэсйьм нзеъёаь онуьлйц кццжйхк иьеьрёъ ъыклщьн
   out  : [s =  2.0e+02] the power of the ypz yoesym nze 'ea onljc ktszhykhk iyere yyklschn
   rev  : [s =  2.2e+02] сила ипз йоесым нзе 'еа только кцжыхк ийере йыклщн

#   858 : loss =  2.0e+02
   inp  : [s =  3.0e+02] нзеъёаь флжсйид йьаёьеб щаафечу бьвтюья онуьлйц ъоэсйьм
   out  : [s =  2.0e+02] nze 'ea fljsyid yaeeb schaafechu bywtuya onulyts yoesym
   rev  : [s =  2.1e+02] nze 'ea fljsyid yaeb шаафечу бьютуя онулыц йоесым

#   859 : loss =  2.0e+02
   inp  : [s =  3.4e+02] ъыклщьн бьвтюья иьеьрёъ иощсцйм кмтсгфк доцшлмь шэьдкйя
   out  : [s =  2.0e+02] byklschn byvtyya iyere ioschtsym kmtsgfc assocshlm shedkya
   rev  : [s =  2.3e+02] быклщн бывтыя ийере иощцым кмцгфк доцшлм шедкя

#   860 : loss =  2.0e+02
   inp  : [s =  2.9e+02] смэёыюш ътшмщэь ъубщжёь онуьлйц кмтсгфк пёыэулм бмъчкьь
   out  : [s =  2.0e+02] smeeyyush kommtshmschey kommtshzhe onulyts kmtsgfc peyulm bmchk
   rev  : [s =  1.9e+02] смееюш комтшмщей комтшже аналитики кмцгфк пейулм бмчк
   WRN  : rev != "smeeyyush kommtshmschey kommtshzhe analysts kmtsgfc peyulm bmchk"

#   861 : loss =  2.0e+02
   inp  : [s =  3.1e+02] иысвщёы бьвтюья шэьдкйя ъныуазу ътшмщэь ъыклщьн ъоэсйьм
   out  : [s =  2.0e+02] iysvschey byvtyya shedkya ynyuazu ytshmschey yyklschn yoyesym
   rev  : [s =  2.1e+02] ийсвщей бытия шедкя йнюазу йтшмщей йыклщн йойесым
   WRN  : rev != "iysvschey bytiya shedkya ynyuazu ytshmschey yyklschn yoyesym"

#   862 : loss =  2.0e+02
   inp  : [s =  3.2e+02] пёыэулм оэеыъьё флжсйид ъныуазу бдлпроь ътшмщэь кццжйхк
   out  : [s =  2.0e+02] peeulm oeeye flzhsyid ynyuazu bdlpro ytshmschey ktszhyhk
   rev  : [s =  2.6e+02] пееулм оеее флжсйид йнюазу бдлпро йтшмщей кцжыхк

#   863 : loss =  2.0e+02
   inp  : [s =  2.8e+02] иощсцйм щаафечу щаафечу флжсйид здблоьп йьаёьеб иысвщёы
   out  : [s =  2.0e+02] yoshchtsym schaafechu schaafechu flzhsyid zdbloep yaeeb iysvschey
   rev  : [s =  2.1e+02] йощцым шаафечу шаафечу флжсйид здблоеп яее ийсвщей
   WRN  : rev != "yoshchtsym schaafechu schaafechu flzhsyid zdbloep yaee iysvschey"

#   864 : loss =  2.0e+02
   inp  : [s =  2.8e+02] щаафечу ъныуазу мощыъпз бмъчкьь оэеыъьё бьвтюья нмьрщшт
   out  : [s =  2.0e+02] schaafechu bnyuazu muchpz bmchk oeeye byvtyuya nmrsht
   rev  : [s =  2.0e+02] шаафечу бнюазу мучпз бмчк оеее бывтюя ямршт

#   865 : loss =  2.0e+02
   inp  : [s =  3.3e+02] иысвщёы иощсцйм шэьдкйя йьаёьеб ощуъиъв флжсйид ьвднэйу
   out  : [s =  2.0e+02] iysvschey ioschtsym shedkya yaieb feel in flzhsyid yvdneyu
   rev  : [s =  2.2e+02] ийсвщей иощцым шека тайеб чувствует себя во флжсйид ивднею
   WRN  : rev != "iysvschey ioschtsym sheka taieb feel in flzhsyid yvdneyu"

#   866 : loss =  2.0e+02
   inp  : [s =  2.9e+02] ьвднэйу онуьлйц здблоьп кццжйхк смэёыюш оэеыъьё доцшлмь
   out  : [s =  2.0e+02] yvdnayu onulyts zdbloip ktszhyhk smeyyush oeye assocshlm
   rev  : [s =  2.0e+02] вднаю оскорбления здблоип кцжыхк смеюш глазом доцшлм
   WRN  : rev != "yvdnayu insults zdbloip ktszhyhk smeyyush eye assocshlm"

#   867 : loss =  2.0e+02
   inp  : [s =  3.0e+02] ьвднэйу смэёыюш здблоьп пёыэулм йьаёьеб доцшлмь флжсйид
   out  : [s =  2.0e+02] yvdneyu smeyyush zdbloep peyulm yaeeb assocschlm fljsyid
   rev  : [s =  1.8e+02] ивднею смеюш здблоеп петула яее доцент флайсиид
   WRN  : rev != "yvdneyu smeyyush zdbloep petula yaee assocschlm fljsyid"

#   868 : loss =  2.0e+02
   inp  : [s =  3.1e+02] иысвщёы ъыклщьн нмьрщшт ъубщжёь флжсйид схисеъм бдлпроь
   out  : [s =  2.0e+02] iysvschey byklschn nmrschsht byschzhe flzhsyid schisem bdlpro
   rev  : [s =  2.4e+02] ийсвщей быклщн ямрщшт быщже флжсйид схисем бдлпро

#   869 : loss =  2.0e+02
   inp  : [s =  3.0e+02] иощсцйм ущйинъу ътшмщэь нмьрщшт ъььгрвх мощыъпз ъяляужь
   out  : [s =  2.0e+02] yoshchtsym uschyinu ytshmshte nmrsht yngrvh mochypzlauzh
   rev  : [s =  1.9e+02] йощцым пущино йтшмште нмршт ингрвх мочипцлауж
   WRN  : rev != "yoshchtsym puschino ytshmshte nmrsht yngrvh mochypzlauzh"

#   870 : loss =  2.0e+02
   inp  : [s =  3.1e+02] кццжйхк щаафечу бдлпроь здблоьп доцшлмь нзеъёаь флжсйид
   out  : [s =  2.0e+02] ktszhyhk schaafechu bdlpro zdblop assocslm nzeea flzhsyid
   rev  : [s =  2.6e+02] кцжыхк шаафечу бдлпро здблоп доцслм нзеа флжсйид

#   871 : loss =  2.0e+02
   inp  : [s =  3.1e+02] иощсцйм ъоэсйьм ущйинъу здблоьп иьллтёу щаафечу йьаёьеб
   out  : [s =  2.0e+02] yoshchtsym yoesym oschyinu zdblop illteu schaafechu yaeeb
   rev  : [s =  1.8e+02] йощцым йоизм ощину здбоп иллтеу шаафечу яеб
   WRN  : rev != "yoshchtsym yoism oschyinu zdbop illteu schaafechu yaeeb"

#   872 : loss =  2.0e+02
   inp  : [s =  2.6e+02] смэёыюш схисеъм доцшлмь смэёыюш ъыклщьн пёыэулм шэьдкйя
   out  : [s =  2.0e+02] smeeyyush schisem assocschlm smeeyyush byklschn peyulm shedkya
   rev  : [s =  2.0e+02] смеееюшский раскол доцшлм смеееюшский быклщн пейулм шедкя
   WRN  : rev != "smeeyyush schism assocschlm smeeyyush byklschn peyulm shedkya"

#   873 : loss =  2.0e+02
   inp  : [s =  3.0e+02] шэьдкйя ъныуазу ьвднэйу оэеыъьё мощыъпз иысвщёы кццжйхк
   out  : [s =  2.0e+02] shedkya bnyuazu yvdneyu oeyeye mochypz iysvschey ktszhyhk
   rev  : [s =  2.1e+02] шедкя бнюазу ивднею оеейе мочипз ийсвщей кцжыхк

#   874 : loss =  2.0e+02
   inp  : [s =  3.0e+02] пёыэулм мощыъпз ъььгрвх ъыклщьн ущйинъу иьллтёу бьвтюья
   out  : [s =  2.0e+02] peyulm powerpz b 'grvh b 'yklschn gorschyin illteu byvtuya
   rev  : [s =  2.2e+02] пейулм пауэрпз б 'грвх б 'йклщн горшин иллтеу бывтуя

#   875 : loss =  2.0e+02
   inp  : [s =  3.0e+02] иьллтёу ущйинъу здблоьп кццжйхк бмъчкьь ъыклщьн иощсцйм
   out  : [s =  2.0e+02] yllteu uschyinu zdbloep ktszhyhk bmchk byklschn ioshchtsym
   rev  : [s =  2.3e+02] юллтеу ущйину здблоеп кцжыхк бмчк быклщн иощцым

#   876 : loss =  2.0e+02
   inp  : [s =  2.7e+02] щаафечу ъяляужь онуьлйц иьллтёу схисеъм кццжйхк бдлпроь
   out  : [s =  2.0e+02] schaafechu erlauzh onulyts illteu schisem ktszhyhk bdlpro
   rev  : [s =  2.2e+02] шеферхунд эрлауж онколитики иллтеу схисем кцжыхк бдлпро
   WRN  : rev != "schaeferhund erlauzh oncolytics illteu schisem ktszhyhk bdlpro"

#   877 : loss =  2.0e+02
   inp  : [s =  3.0e+02] ъныуазу иощсцйм иьллтёу ьвднэйу ущйинъу ъубщжёь мощыъпз
   out  : [s =  2.0e+02] bnyuazu ioschtsym illteu yvdneyu oschyinu bsubschzhe powerpz
   rev  : [s =  2.0e+02] бнюазу иощцым иллтеу ивднею ощину бсубщже powerpz

#   878 : loss =  2.0e+02
   inp  : [s =  2.7e+02] смэёыюш смэёыюш схисеъм ьвднэйу флжсйид иощсцйм бьвтюья
   out  : [s =  2.0e+02] smeeyyush smeeyyush shiseym yvdneyu flzhsyid ioschtsym byvtyya
   rev  : [s =  2.0e+02] смеееюш смеееюш шишья ивднею флжсйид иощцым бывтыя
   WRN  : rev != "smeeyyush smeeyyush shishya yvdneyu flzhsyid ioschtsym byvtyya"

#   879 : loss =  2.0e+02
   inp  : [s =  2.9e+02] пёыэулм кццжйхк доцшлмь нмьрщшт нзеъёаь онуьлйц ъыклщьн
   out  : [s =  2.0e+02] peyulm ktszhykhk dotschlm nmrschsht nze 'ea onulyts byklschn
   rev  : [s =  2.4e+02] пейулм кцжыхк доцчлм ямрщшт нзе 'еа консультируется с быклщн
   WRN  : rev != "peyulm ktszhykhk dotschlm nmrschsht nze 'ea consults byklschn"

#   880 : loss =  2.0e+02
   inp  : [s =  2.7e+02] оэеыъьё мощыъпз нзеъёаь смэёыюш ъубщжёь схисеъм ътшмщэь
   out  : [s =  2.0e+02] oeeye mochypz nzeea smeeyyush btubschzhe schisem btschmschey
   rev  : [s =  2.2e+02] оеее мочипз нзееа смеееюш бтубщже раскол бтщмщей
   WRN  : rev != "oeeye mochypz nzeea smeeyyush btubschzhe schism btschmschey"

#   881 : loss =  2.0e+02
   inp  : [s =  2.8e+02] иьллтёу щаафечу доцшлмь нмьрщшт мощыъпз онуьлйц ъныуазу
   out  : [s =  2.0e+02] illteu schaafechu assocschlm nmrschsht powerpz onulyts bnyuazu
   rev  : [s =  2.2e+02] иллтеу шаафечу доцшлм нмрщшт пауэрпз онулиц бнюазу

#   882 : loss =  2.1e+02
   inp  : [s =  3.0e+02] смэёыюш ътшмщэь иьллтёу иысвщёы оэеыъьё иощсцйм кмтсгфк
   out  : [s =  2.1e+02] smeeyyush ytshmschey illteu iysvschey oeye ioschtsym kmtsgfc
   rev  : [s =  2.2e+02] смеееюш йтшмщей иллтеу ийсвщей ойе иощцым кмцгфк

#   883 : loss =  2.1e+02
   inp  : [s =  3.1e+02] флжсйид нзеъёаь пёыэулм бмъчкьь ъныуазу оэеыъьё бьвтюья
   out  : [s =  2.1e+02] flzhsyid nze 'ea peyulm bmchk ' bnyuazu oeeye byvtyuya
   rev  : [s =  2.5e+02] флжсйид нзе 'еа пейулм бмчк ' бнюазу оеее бывтюя

#   884 : loss =  2.1e+02
   inp  : [s =  2.9e+02] мощыъпз смэёыюш ъыклщьн ъяляужь оэеыъьё иысвщёы доцшлмь
   out  : [s =  2.1e+02] the power of the pz smeyyush byklschnlauzh oeyye iysvshe assocshlm
   rev  : [s =  2.0e+02] сила пз смеюш быклшнлауж оейе ийсвшее ассоцишлм

#   885 : loss =  2.1e+02
   inp  : [s =  3.1e+02] бьвтюья здблоьп оэеыъьё кццжйхк нмьрщшт щаафечу ъыклщьн
   out  : [s =  2.1e+02] byuya zdbloep oeye ktszhyhk nmrschsht schaafechu byklschn
   rev  : [s =  2.1e+02] бьюя здблоеп ойе кцжыхк ямрщшт шаафечу быклщн

#   886 : loss =  2.1e+02
   inp  : [s =  2.8e+02] доцшлмь ущйинъу кццжйхк йьаёьеб бмъчкьь флжсйид схисеъм
   out  : [s =  2.1e+02] assocschlm uschyinu ktszhyhk yaeeb bmchk flzhsyid schism
   rev  : [s =  2.1e+02] доцчлм ущйину кцжыхк яеб бмчк флжсйид раскол

#   887 : loss =  2.1e+02
   inp  : [s =  2.6e+02] ощуъиъв мощыъпз нмьрщшт ъубщжёь иьллтёу пёыэулм схисеъм
   out  : [s =  2.1e+02] feel the power of the npz nmrscht bубубщщ и и и и и и и illteu пеыээмм сх сх сх сх сх
   rev  : [s =  2.1e+02] почувствуйте силу марша npz bубубщщ и и и и и и и illtud пеыээмм сх сх сх сх сх
   WRN  : rev != "feel the power of the npz march bубубщщ и и и и и и и illtud пеыээмм сх сх сх сх сх"

#   888 : loss =  2.1e+02
   inp  : [s =  2.9e+02] ъяляужь смэёыюш ътшмщэь оэеыъьё иьллтёу ъныуазу кццжйхк
   out  : [s =  2.1e+02] yrlyauzh smeyush ytshmschey oeyye illteu ynyuazu ktszhyhk
   rev  : [s =  2.1e+02] ырляуж смеус йтшмщей коейе иллтид игуазу кцжыхк
   WRN  : rev != "yrlyauzh smeus ytshmschey koeye illtyd yguazu ktszhyhk"

#   889 : loss =  2.1e+02
   inp  : [s =  3.0e+02] йьаёьеб бьвтюья схисеъм кмтсгфк ъныуазу доцшлмь щаафечу
   out  : [s =  2.1e+02] yaeeb bywtuya schisem kmtsgfk bnyuazu assocschlm schaafechu
   rev  : [s =  2.1e+02] яеб бьютуя схисем кмцгфк бнюазу доцчлм шаафечу

#   890 : loss =  2.1e+02
   inp  : [s =  2.9e+02] ъяляужь флжсйид бдлпроь щаафечу иьеьрёъ ъыклщьн ъубщжёь
   out  : [s =  2.1e+02] yllauj fljsjid bdlpro schaafechu iyre ymyklschn ymubschzhe
   rev  : [s =  2.3e+02] иллауй флайсджид бдлпро шаафечу ире юмыклщн юмубщже

#   891 : loss =  2.1e+02
   inp  : [s =  3.0e+02] ъныуазу иощсцйм онуьлйц мощыъпз ъяляужь ътшмщэь доцшлмь
   out  : [s =  2.1e+02] bnyuazu ioschtsym onulyts mochypzlyauzh btschmschei assocschlm
   rev  : [s =  2.2e+02] бнюазу иошцым онулыц мочипзляуж бчмщей асокшлм

#   892 : loss =  2.1e+02
   inp  : [s =  2.4e+02] щаафечу шэьдкйя ътшмщэь схисеъм ътшмщэь кмтсгфк доцшлмь
   out  : [s =  2.1e+02] schaafechu shedkya kommtshmschei schisem kommtshmschei kmtsgfc assocschlm
   rev  : [s =  1.8e+02] шафечу шедкя комтшмшай шиш комтшмшай кмтсгфк ассокшлм

#   893 : loss =  2.1e+02
   inp  : [s =  3.3e+02] здблоьп иысвщёы бдлпроь йьаёьеб доцшлмь ущйинъу кмтсгфк
   out  : [s =  2.1e+02] zdbloep iysvschey bdlpro yaeeb assocschlm uschyinu kmtsgfc
   rev  : [s =  2.5e+02] здблоеп ийсвщей бдлпро аииб доцшлм ущйину кмцгфк
   WRN  : rev != "zdbloep iysvschey bdlpro aeeb assocschlm uschyinu kmtsgfc"

#   894 : loss =  2.1e+02
   inp  : [s =  3.1e+02] кццжйхк здблоьп ущйинъу ъььгрвх ъубщжёь нмьрщшт смэёыюш
   out  : [s =  2.1e+02] ktszhykhk zdbloypyinyu kommgrvh kommbschzhe nmrschsht smeyyush
   rev  : [s =  2.2e+02] кцжыхк здблойпьиню комгрвх комбщже ямрщшт смеюш

#   895 : loss =  2.1e+02
   inp  : [s =  3.1e+02] кццжйхк онуьлйц шэьдкйя ъубщжёь ъныуазу нмьрщшт йьаёьеб
   out  : [s =  2.1e+02] ktszhykhk onulyts shedkya yubschzhe ynyuazu nmrschsht yaeeb
   rev  : [s =  2.2e+02] кцжыхк аналитическая сводка юбщже ынюазу ямрщшт яееб
   WRN  : rev != "ktszhykhk analyst's svedka yubschzhe ynyuazu nmrschsht yaeeb"

#   896 : loss =  2.1e+02
   inp  : [s =  3.0e+02] здблоьп иощсцйм ъяляужь ъььгрвх пёыэулм иьллтёу щаафечу
   out  : [s =  2.1e+02] zdbloep ioschtsym ynlauzh yngrvh peyulm illteu schaafechu
   rev  : [s =  2.3e+02] здблоеп иощцым ынлауж ингрвх пейулм иллтеу шаафечу

#   897 : loss =  2.1e+02
   inp  : [s =  3.2e+02] иысвщёы ъяляужь нзеъёаь флжсйид кмтсгфк пёыэулм смэёыюш
   out  : [s =  2.1e+02] iysvscheyslauzh nzeea flzhsyid kmtsgfc peyulm smeyyush
   rev  : [s =  2.2e+02] ийсвщейслауж нзеа флжсйид кмцгфк пейулм смеюш

#   898 : loss =  2.1e+02
   inp  : [s =  2.7e+02] онуьлйц иьеьрёъ бьвтюья иысвщёы ъубщжёь онуьлйц мощыъпз
   out  : [s =  2.1e+02] onu ly iyre byu iysvshe bубубщщ он он он он он он onu lyц мощ мощ мощ мощ мощппппп
   rev  : [s =  2.1e+02] onu ly lyre byu iysvshe bubbщ ОН он он он он он он ОН ОН ОН lyц мощь мощь мощь мощь
   WRN  : rev != "onu ly lyre byu iysvshe bубубщщ он он он он он он onu lyц мощ мощ мощ мощ мощппппп"

#   899 : loss =  2.1e+02
   inp  : [s =  3.3e+02] иощсцйм ьвднэйу нмьрщшт здблоьп смэёыюш нзеъёаь схисеъм
   out  : [s =  2.1e+02] yoshchtsym yvdneyu nmrschsht zdbloep smeyyush nzeea schisem
   rev  : [s =  2.0e+02] йощцым ивднею ямрщшт здблоеп смеюш нзееа раскол
