[2023-03-04 18-27-24] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  3.3e+01] igydefp
   rev  : [s =  3.3e+01] igydefp

#   490 : loss = -3.9e+00
   inp  : [s =  3.7e+01] бьншийя
   out  : [s =  3.4e+01] bynshiya
   rev  : [s =  2.2e+01] биншия

#   491 : loss = -3.9e+00
   inp  : [s =  4.1e+01] вщбжкъм
   out  : [s =  3.7e+01] vshbzhkm
   rev  : [s =  3.9e+01] вшбжкм

#   492 : loss = -3.9e+00
   inp  : [s =  3.8e+01] шсчёфги
   out  : [s =  3.4e+01] shschefgi
   rev  : [s =  2.8e+01] шшефги

#   493 : loss = -3.8e+00
   inp  : [s =  3.1e+01] ысцубну
   out  : [s =  2.7e+01] ysubnu
   rev  : [s =  2.9e+01] юсубну

#   494 : loss = -3.8e+00
   inp  : [s =  4.2e+01] мёнщкзц
   out  : [s =  3.8e+01] menschkzts
   rev  : [s =  3.8e+01] menschkzts

#   495 : loss = -3.8e+00
   inp  : [s =  4.8e+01] ъжйшщжг
   out  : [s =  4.4e+01] bzhyshshzhg
   rev  : [s =  5.0e+01] бжышшжг

#   496 : loss = -3.8e+00
   inp  : [s =  3.6e+01] уамкгвъ
   out  : [s =  3.3e+01] uamkgv
   rev  : [s =  3.3e+01] uamkgv

#   497 : loss = -3.8e+00
   inp  : [s =  4.9e+01] щнйяъдх
   out  : [s =  4.5e+01] щ щъъддххххх
   rev  : [s =  4.5e+01] щ щъъддххххх

#   498 : loss = -3.7e+00
   inp  : [s =  4.1e+01] яквёчзя
   out  : [s =  3.8e+01] yakvechia
   rev  : [s =  2.9e+01] яквечия

#   499 : loss = -3.7e+00
   inp  : [s =  3.9e+01] чаяйьлф
   out  : [s =  3.6e+01] chayaylf
   rev  : [s =  3.1e+01] чайайлф

#   500 : loss = -3.7e+00
   inp  : [s =  3.2e+01] нлчофин
   out  : [s =  2.8e+01] nlchofin
   rev  : [s =  3.2e+01] нлчофин

#   501 : loss = -3.6e+00
   inp  : [s =  4.6e+01] ъиюрдтм
   out  : [s =  4.2e+01] yiyurdtm
   rev  : [s =  4.2e+01] yiyurdtm

#   502 : loss = -3.6e+00
   inp  : [s =  3.3e+01] чтъэйнн
   out  : [s =  2.9e+01] cht 'ainn
   rev  : [s =  3.1e+01] чт'энн
   WRN  : rev != "cht 'ann"

#   503 : loss = -3.6e+00
   inp  : [s =  3.5e+01] ьёипухс
   out  : [s =  3.1e+01] beipuhs
   rev  : [s =  3.2e+01] бейпухи

#   504 : loss = -3.6e+00
   inp  : [s =  3.5e+01] ёххмкхр
   out  : [s =  3.2e+01] exhmkhr
   rev  : [s =  3.7e+01] эксгумхр

#   505 : loss = -3.6e+00
   inp  : [s =  3.9e+01] сстжмем
   out  : [s =  3.5e+01] cstjmem
   rev  : [s =  3.5e+01] cstjmem

#   506 : loss = -3.6e+00
   inp  : [s =  4.2e+01] йруяялэ
   out  : [s =  3.9e+01] yruyayale
   rev  : [s =  3.2e+01] ируяяле

#   507 : loss = -3.5e+00
   inp  : [s =  4.0e+01] иряефоы
   out  : [s =  3.6e+01] iryaefoy
   rev  : [s =  3.8e+01] ирьяэфой

#   508 : loss = -3.5e+00
   inp  : [s =  3.5e+01] нъщъмып
   out  : [s =  3.1e+01] nyshmyp
   rev  : [s =  3.0e+01] нышмып

#   509 : loss = -3.5e+00
   inp  : [s =  4.4e+01] йкыцюгъ
   out  : [s =  4.0e+01] ykycyug
   rev  : [s =  4.0e+01] ykycyug

#   510 : loss = -3.5e+00
   inp  : [s =  3.5e+01] айлпьшш
   out  : [s =  3.2e+01] ailpshsh
   rev  : [s =  2.9e+01] айлпшш

#   511 : loss = -3.5e+00
   inp  : [s =  3.3e+01] тзепкот
   out  : [s =  3.0e+01] tzepkot
   rev  : [s =  2.2e+01] цепкот

#   512 : loss = -3.5e+00
   inp  : [s =  3.1e+01] оеейзиы
   out  : [s =  2.8e+01] oeeyzy
   rev  : [s =  2.3e+01] оеейзи

#   513 : loss = -3.5e+00
   inp  : [s =  3.8e+01] здплкеи
   out  : [s =  3.4e+01] zdplkei
   rev  : [s =  3.4e+01] здплкей

#   514 : loss = -3.5e+00
   inp  : [s =  4.7e+01] сюсшнбв
   out  : [s =  4.3e+01] susshnbv
   rev  : [s =  3.1e+01] сушнбв

#   515 : loss = -3.4e+00
   inp  : [s =  3.5e+01] сумзъхб
   out  : [s =  3.1e+01] sumzkhb
   rev  : [s =  3.3e+01] сумзхб

#   516 : loss = -3.4e+00
   inp  : [s =  4.1e+01] йугбвлг
   out  : [s =  3.7e+01] yugbvlg
   rev  : [s =  3.5e+01] югбвлг

#   517 : loss = -3.4e+00
   inp  : [s =  3.2e+01] йнгмалм
   out  : [s =  2.8e+01] yngmalm
   rev  : [s =  2.7e+01] ингмальм

#   518 : loss = -3.4e+00
   inp  : [s =  4.2e+01] ачвуижр
   out  : [s =  3.9e+01] achvuizhr
   rev  : [s =  2.2e+01] архвиз
   WRN  : rev != "archviz"

#   519 : loss = -3.4e+00
   inp  : [s =  4.5e+01] хюзвтпж
   out  : [s =  4.2e+01] huzvtpj
   rev  : [s =  4.2e+01] huzvtpj

#   520 : loss = -3.4e+00
   inp  : [s =  3.6e+01] шахбщюц
   out  : [s =  3.3e+01] shahbschutz
   rev  : [s =  3.8e+01] шахбшутц

#   521 : loss = -3.3e+00
   inp  : [s =  3.1e+01] ьойлтит
   out  : [s =  2.8e+01] joyltit
   rev  : [s =  3.0e+01] джойлтит

#   522 : loss = -3.3e+00
   inp  : [s =  3.7e+01] шйдяваь
   out  : [s =  3.4e+01] shydyava
   rev  : [s =  2.7e+01] шыдява

#   523 : loss = -3.3e+00
   inp  : [s =  3.8e+01] ьгрцусо
   out  : [s =  3.5e+01] bgrcuso
   rev  : [s =  3.5e+01] бгркузо

#   524 : loss = -3.3e+00
   inp  : [s =  3.9e+01] пьсчзнэ
   out  : [s =  3.6e+01] pieschzne
   rev  : [s =  1.8e+01] пешне

#   525 : loss = -3.3e+00
   inp  : [s =  4.1e+01] этьецжб
   out  : [s =  3.7e+01] etetszhb
   rev  : [s =  3.5e+01] этецжб

#   526 : loss = -3.2e+00
   inp  : [s =  4.7e+01] ажпхёщз
   out  : [s =  4.3e+01] azhpheshz
   rev  : [s =  4.1e+01] азхфешз

#   527 : loss = -3.2e+00
   inp  : [s =  2.8e+01] мёхферн
   out  : [s =  2.5e+01] mehfern
   rev  : [s =  2.1e+01] мехферн

#   528 : loss = -3.2e+00
   inp  : [s =  4.1e+01] экуылхщ
   out  : [s =  3.7e+01] ekuylhsch
   rev  : [s =  2.0e+01] кулхи
   WRN  : rev != "kulhs"

#   529 : loss = -3.2e+00
   inp  : [s =  3.8e+01] гянёебм
   out  : [s =  3.5e+01] ganeebm
   rev  : [s =  2.5e+01] ганебм

#   530 : loss = -3.2e+00
   inp  : [s =  4.1e+01] оцбюсуч
   out  : [s =  3.8e+01] otsbyusuch
   rev  : [s =  6.1e+01] отсбьюсуч

#   531 : loss = -3.1e+00
   inp  : [s =  4.1e+01] бвкёевш
   out  : [s =  3.8e+01] bvkeevsh
   rev  : [s =  8.9e+00] бук
   WRN  : rev != "beech"

#   532 : loss = -3.1e+00
   inp  : [s =  3.9e+01] фмрючйм
   out  : [s =  3.6e+01] fmryuchym
   rev  : [s =  3.2e+01] фмрючим

#   533 : loss = -3.1e+00
   inp  : [s =  3.8e+01] иэбрсви
   out  : [s =  3.5e+01] iebrsvi
   rev  : [s =  3.4e+01] иебрсви

#   534 : loss = -3.1e+00
   inp  : [s =  3.6e+01] нугэвдь
   out  : [s =  3.3e+01] nugevd
   rev  : [s =  2.6e+01] нугевд

#   535 : loss = -3.1e+00
   inp  : [s =  4.3e+01] ёбтыщшн
   out  : [s =  4.0e+01] ebtyshtion
   rev  : [s =  3.6e+01] ебтышция

#   536 : loss = -3.0e+00
   inp  : [s =  3.3e+01] айбърйё
   out  : [s =  3.0e+01] aibrye
   rev  : [s =  9.2e+00] обри
   WRN  : rev != "aubrey"

#   537 : loss = -3.0e+00
   inp  : [s =  3.5e+01] чфхимыо
   out  : [s =  3.2e+01] cfhimyo
   rev  : [s =  2.2e+01] чимайо
   WRN  : rev != "chimayo"

#   538 : loss = -3.0e+00
   inp  : [s =  3.7e+01] иселшыр
   out  : [s =  3.4e+01] iselshyr
   rev  : [s =  2.8e+01] исельшир

#   539 : loss = -3.0e+00
   inp  : [s =  4.4e+01] впптфжр
   out  : [s =  4.1e+01] vpptfzhr
   rev  : [s =  1.4e+01] pp the
   WRN  : rev != "ppthe"

#   540 : loss = -2.9e+00
   inp  : [s =  4.0e+01] эцучхпд
   out  : [s =  3.7e+01] etsuchpd
   rev  : [s =  3.7e+01] etsuchpd

#   541 : loss = -2.9e+00
   inp  : [s =  3.5e+01] йхклукх
   out  : [s =  3.2e+01] yhklukh
   rev  : [s =  3.5e+01] йхклукх

#   542 : loss = -2.9e+00
   inp  : [s =  4.2e+01] ээюллвп
   out  : [s =  3.9e+01] eeyullvp
   rev  : [s =  3.9e+01] eeyullvp

#   543 : loss = -2.9e+00
   inp  : [s =  3.6e+01] ыэррбют
   out  : [s =  3.3e+01] yerrbut
   rev  : [s =  1.5e+01] да, но

#   544 : loss = -2.8e+00
   inp  : [s =  3.6e+01] рцыкъчь
   out  : [s =  3.4e+01] rtsykch
   rev  : [s =  2.4e+01] рцыкч

#   545 : loss = -2.8e+00
   inp  : [s =  4.3e+01] гщхггхб
   out  : [s =  4.0e+01] gschhgghb
   rev  : [s =  3.8e+01] боже мой, боже мой
   WRN  : rev != "goshhhhhh"

#   546 : loss = -2.8e+00
   inp  : [s =  4.0e+01] жчгьшфх
   out  : [s =  3.7e+01] zhchgshfh
   rev  : [s =  3.6e+01] жчгшфх

#   547 : loss = -2.8e+00
   inp  : [s =  4.0e+01] ъвфшьди
   out  : [s =  3.7e+01] bwfshdi
   rev  : [s =  3.7e+01] bwfshdi

#   548 : loss = -2.8e+00
   inp  : [s =  4.0e+01] шгтхпях
   out  : [s =  3.7e+01] shgthpyah
   rev  : [s =  4.0e+01] шгтхпях

#   549 : loss = -2.7e+00
   inp  : [s =  4.3e+01] жчшыщцк
   out  : [s =  4.0e+01] zhchshyshtsk
   rev  : [s =  4.2e+01] жчшыштск

#   550 : loss = -2.7e+00
   inp  : [s =  3.7e+01] ьёэшмгр
   out  : [s =  3.4e+01] beeshmgr
   rev  : [s =  3.4e+01] beeshmgr

#   551 : loss = -2.7e+00
   inp  : [s =  4.1e+01] шьдбчнх
   out  : [s =  3.8e+01] shdbchnh
   rev  : [s =  3.5e+01] шдбчнх

#   552 : loss = -2.7e+00
   inp  : [s =  4.7e+01] бчзыобя
   out  : [s =  4.5e+01] bchzyobya
   rev  : [s =  2.1e+01] чизоба
   WRN  : rev != "chizoba"

#   553 : loss = -2.7e+00
   inp  : [s =  3.4e+01] ркрьзат
   out  : [s =  3.1e+01] rkrzat
   rev  : [s =  3.0e+01] ркрзать

#   554 : loss = -2.7e+00
   inp  : [s =  3.5e+01] бхиулип
   out  : [s =  3.2e+01] bhiulip
   rev  : [s =  3.5e+01] бхиулип

#   555 : loss = -2.6e+00
   inp  : [s =  3.1e+01] ыжучшок
   out  : [s =  2.9e+01] ыж Best
   rev  : [s =  2.8e+01] yj Best

#   556 : loss = -2.6e+00
   inp  : [s =  3.9e+01] ыбфанлэ
   out  : [s =  3.6e+01] ybfanle
   rev  : [s =  3.0e+01] ибфанле

#   557 : loss = -2.6e+00
   inp  : [s =  3.5e+01] йййджзч
   out  : [s =  3.3e+01] yjjzch
   rev  : [s =  3.3e+01] yjjzch

#   558 : loss = -2.5e+00
   inp  : [s =  4.2e+01] шыиуэом
   out  : [s =  3.9e+01] shyiuom
   rev  : [s =  3.1e+01] застенчивый

#   559 : loss = -2.5e+00
   inp  : [s =  4.1e+01] ныгцнсщ
   out  : [s =  3.8e+01] nygtsnssh
   rev  : [s =  4.5e+01] нигцнссш

#   560 : loss = -2.5e+00
   inp  : [s =  4.3e+01] мжббхэп
   out  : [s =  4.1e+01] mzhbbhep
   rev  : [s =  3.5e+01] мжипхоп
   WRN  : rev != "mzhiphop"

#   561 : loss = -2.4e+00
   inp  : [s =  3.1e+01] дфаджфу
   out  : [s =  2.8e+01] dfajfu
   rev  : [s =  2.8e+01] dfajfu

#   562 : loss = -2.4e+00
   inp  : [s =  3.6e+01] цдпажтр
   out  : [s =  3.4e+01] cdpazhtr
   rev  : [s =  3.4e+01] cdpazhtr

#   563 : loss = -2.4e+00
   inp  : [s =  4.6e+01] гзйкщчж
   out  : [s =  4.3e+01] gzykschzh
   rev  : [s =  3.8e+01] гзыкщж

#   564 : loss = -2.4e+00
   inp  : [s =  4.5e+01] зяцнроэ
   out  : [s =  4.2e+01] zatsnroe
   rev  : [s =  3.3e+01] зацнрое

#   565 : loss = -2.4e+00
   inp  : [s =  3.2e+01] цеёлукь
   out  : [s =  3.0e+01] tseeluk
   rev  : [s =  2.5e+01] цеелук

#   566 : loss = -2.4e+00
   inp  : [s =  3.8e+01] нсашочф
   out  : [s =  3.6e+01] nsashochf
   rev  : [s =  3.6e+01] nsashochf

#   567 : loss = -2.3e+00
   inp  : [s =  4.1e+01] зъхвюёо
   out  : [s =  3.9e+01] zkhvyeo
   rev  : [s =  3.1e+01] зхвье

#   568 : loss = -2.3e+00
   inp  : [s =  3.4e+01] егьхриш
   out  : [s =  3.2e+01] eghrish
   rev  : [s =  2.3e+01] эгриш

#   569 : loss = -2.3e+00
   inp  : [s =  3.7e+01] нымщэво
   out  : [s =  3.5e+01] nymschevo
   rev  : [s =  2.7e+01] нимщево

#   570 : loss = -2.3e+00
   inp  : [s =  4.1e+01] длппцщз
   out  : [s =  3.9e+01] dlpptschz
   rev  : [s =  3.9e+01] dlpptschz

#   571 : loss = -2.2e+00
   inp  : [s =  4.4e+01] шыиррьщ
   out  : [s =  4.1e+01] shyirrsch
   rev  : [s =  3.1e+01] шииррш

#   572 : loss = -2.2e+00
   inp  : [s =  3.8e+01] йфоёноф
   out  : [s =  3.6e+01] yfoenof
   rev  : [s =  2.2e+01] ифеноф

#   573 : loss = -2.2e+00
   inp  : [s =  3.3e+01] лоъбевн
   out  : [s =  3.0e+01] loebevn
   rev  : [s =  1.9e+01] лебевн

#   574 : loss = -2.2e+00
   inp  : [s =  4.1e+01] озуеюфх
   out  : [s =  3.9e+01] ozueyufh
   rev  : [s =  3.4e+01] озуэюфх

#   575 : loss = -2.2e+00
   inp  : [s =  4.6e+01] ржфпугё
   out  : [s =  4.4e+01] rzhfpuge
   rev  : [s =  4.2e+01] ржфпуге

#   576 : loss = -2.2e+00
   inp  : [s =  3.7e+01] йцъхлчк
   out  : [s =  3.5e+01] yckhlchk
   rev  : [s =  3.2e+01] членоблок
   WRN  : rev != "dickblick"

#   577 : loss = -2.2e+00
   inp  : [s =  4.4e+01] гцкжуцд
   out  : [s =  4.2e+01] gskzhutsd
   rev  : [s =  4.3e+01] гскжуцд

#   578 : loss = -2.2e+00
   inp  : [s =  4.5e+01] ядвцщсч
   out  : [s =  4.2e+01] yadvtschsch
   rev  : [s =  4.4e+01] ядвтщщ

#   579 : loss = -2.2e+00
   inp  : [s =  3.7e+01] уфьдлщи
   out  : [s =  3.5e+01] ufdlschi
   rev  : [s =  3.3e+01] уфдльщи

#   580 : loss = -2.1e+00
   inp  : [s =  3.5e+01] тутйкмъ
   out  : [s =  3.3e+01] tutykm
   rev  : [s =  2.9e+01] тутыкм

#   581 : loss = -2.1e+00
   inp  : [s =  4.2e+01] щвксеюх
   out  : [s =  4.0e+01] shvkseyukh
   rev  : [s =  4.2e+01] швксеюх

#   582 : loss = -2.1e+00
   inp  : [s =  3.6e+01] хяеахбе
   out  : [s =  3.4e+01] hyaeahbe
   rev  : [s =  3.4e+01] hyaeahbe

#   583 : loss = -2.1e+00
   inp  : [s =  3.6e+01] дрмимэи
   out  : [s =  3.4e+01] drmimei
   rev  : [s =  3.4e+01] drmimei

#   584 : loss = -2.1e+00
   inp  : [s =  3.3e+01] ёренщял
   out  : [s =  3.1e+01] erenschyal
   rev  : [s =  3.4e+01] эреншьял

#   585 : loss = -2.1e+00
   inp  : [s =  3.1e+01] ачмудьн
   out  : [s =  2.9e+01] achmudn
   rev  : [s =  2.4e+01] ахмудн

#   586 : loss = -2.1e+00
   inp  : [s =  4.2e+01] ёеючхгж
   out  : [s =  4.0e+01] eeyuchhgj
   rev  : [s =  4.0e+01] eeyuchhgj

#   587 : loss = -2.1e+00
   inp  : [s =  4.4e+01] фнжйрвг
   out  : [s =  4.2e+01] fnzhyrvg
   rev  : [s =  4.6e+01] фнжырвг

#   588 : loss = -2.1e+00
   inp  : [s =  3.7e+01] хцъдэчт
   out  : [s =  3.5e+01] hcdecht
   rev  : [s =  3.5e+01] hcdecht

#   589 : loss = -2.0e+00
   inp  : [s =  3.5e+01] млмлфвр
   out  : [s =  3.3e+01] mlmlfvr
   rev  : [s =  3.3e+01] mlmlfvr

#   590 : loss = -2.0e+00
   inp  : [s =  3.3e+01] хёшихье
   out  : [s =  3.1e+01] heshihye
   rev  : [s =  2.5e+01] хешихье

#   591 : loss = -2.0e+00
   inp  : [s =  3.5e+01] жгумхэи
   out  : [s =  3.3e+01] zhgumhei
   rev  : [s =  2.0e+01] жухай
   WRN  : rev != "zhuhai"

#   592 : loss = -2.0e+00
   inp  : [s =  3.9e+01] ьщнкёть
   out  : [s =  3.7e+01] bschnket
   rev  : [s =  3.4e+01] бшнкет

#   593 : loss = -2.0e+00
   inp  : [s =  3.1e+01] фейафус
   out  : [s =  2.9e+01] feiafus
   rev  : [s =  3.1e+01] фейафус

#   594 : loss = -2.0e+00
   inp  : [s =  3.5e+01] мрцреиц
   out  : [s =  3.3e+01] mrcreits
   rev  : [s =  3.4e+01] мистер Крейтс

#   595 : loss = -1.9e+00
   inp  : [s =  4.2e+01] цщьгмги
   out  : [s =  4.0e+01] tschgmgi
   rev  : [s =  1.4e+01] чуми
   WRN  : rev != "tschumi"

#   596 : loss = -1.9e+00
   inp  : [s =  4.3e+01] жвуияшъ
   out  : [s =  4.1e+01] zhvuiyash
   rev  : [s =  3.4e+01] жвуйяш

#   597 : loss = -1.9e+00
   inp  : [s =  3.9e+01] мчзрлъи
   out  : [s =  3.7e+01] mchzrlyi
   rev  : [s =  4.1e+01] мчзрлийи

#   598 : loss = -1.9e+00
   inp  : [s =  3.2e+01] бэлнчин
   out  : [s =  3.0e+01] balnchin
   rev  : [s =  2.2e+01] баланчин
   WRN  : rev != "balanchine"

#   599 : loss = -1.8e+00
   inp  : [s =  3.2e+01] юадзъро
   out  : [s =  3.1e+01] yuadzro
   rev  : [s =  2.8e+01] юадзро

#   600 : loss = -1.8e+00
   inp  : [s =  4.2e+01] ппёйпгя
   out  : [s =  4.0e+01] ppeypgya
   rev  : [s =  4.0e+01] пейпгья

#   601 : loss = -1.8e+00
   inp  : [s =  4.3e+01] йхдшнлв
   out  : [s =  4.1e+01] yhdshnlv
   rev  : [s =  4.1e+01] yhdshnlv

#   602 : loss = -1.7e+00
   inp  : [s =  3.6e+01] ёужпшию
   out  : [s =  3.4e+01] eujpshiu
   rev  : [s =  3.4e+01] эйпшиу

#   603 : loss = -1.7e+00
   inp  : [s =  4.0e+01] хгьзвлч
   out  : [s =  3.8e+01] hgzvlch
   rev  : [s =  3.8e+01] hgzvlch

#   604 : loss = -1.7e+00
   inp  : [s =  4.2e+01] ьибзфяю
   out  : [s =  4.0e+01] bibzfayu
   rev  : [s =  3.2e+01] бибзфаю

#   605 : loss = -1.6e+00
   inp  : [s =  3.6e+01] мхъттяр
   out  : [s =  3.4e+01] mkhttyar
   rev  : [s =  1.8e+01] мухтар
   WRN  : rev != "mukhtar"

#   606 : loss = -1.6e+00
   inp  : [s =  3.5e+01] чпчощчк
   out  : [s =  3.3e+01] chchoshchk
   rev  : [s =  2.6e+01] ччощк

#   607 : loss = -1.6e+00
   inp  : [s =  3.6e+01] фёфгейх
   out  : [s =  3.4e+01] fefgeich
   rev  : [s =  3.2e+01] фефгейх

#   608 : loss = -1.5e+00
   inp  : [s =  4.3e+01] мцыяавх
   out  : [s =  4.1e+01] mcyyaavh
   rev  : [s =  4.5e+01] макйяавх

#   609 : loss = -1.5e+00
   inp  : [s =  3.9e+01] рвгяяуп
   out  : [s =  3.8e+01] rvgyaup
   rev  : [s =  3.2e+01] рвгяуп

#   610 : loss = -1.5e+00
   inp  : [s =  4.0e+01] анбрпнз
   out  : [s =  3.8e+01] anbrpnz
   rev  : [s =  3.8e+01] anbrpnz

#   611 : loss = -1.5e+00
   inp  : [s =  3.1e+01] бъянуюы
   out  : [s =  3.0e+01] byanyuy
   rev  : [s =  3.1e+01] бьякуя
   WRN  : rev != "byakuya"

#   612 : loss = -1.4e+00
   inp  : [s =  4.6e+01] ятйвбдц
   out  : [s =  4.4e+01] yativbdc
   rev  : [s =  4.4e+01] yativbdc

#   613 : loss = -1.4e+00
   inp  : [s =  3.8e+01] щппдчнъ
   out  : [s =  3.7e+01] schppdchn
   rev  : [s =  3.2e+01] шнппчен
   WRN  : rev != "schnppchen"

#   614 : loss = -1.4e+00
   inp  : [s =  3.5e+01] лсруыли
   out  : [s =  3.4e+01] lsruyli
   rev  : [s =  2.8e+01] лсруили

#   615 : loss = -1.4e+00
   inp  : [s =  3.7e+01] бутэфшх
   out  : [s =  3.5e+01] bootefshh
   rev  : [s =  3.6e+01] бутефшшш

#   616 : loss = -1.4e+00
   inp  : [s =  3.6e+01] ёрвшиъз
   out  : [s =  3.5e+01] yervshiz
   rev  : [s =  2.0e+01] ервшиз

#   617 : loss = -1.4e+00
   inp  : [s =  3.5e+01] лръайцм
   out  : [s =  3.3e+01] lreicm
   rev  : [s =  3.3e+01] lreicm

#   618 : loss = -1.4e+00
   inp  : [s =  3.5e+01] кьзжкау
   out  : [s =  3.3e+01] kzzhkau
   rev  : [s =  3.0e+01] кзжкау

#   619 : loss = -1.4e+00
   inp  : [s =  3.9e+01] сшдохлн
   out  : [s =  3.8e+01] sshdohln
   rev  : [s =  2.8e+01] сшдольн

#   620 : loss = -1.4e+00
   inp  : [s =  4.6e+01] йечтйщз
   out  : [s =  4.5e+01] yechtyschz
   rev  : [s =  4.1e+01] йехтышз

#   621 : loss = -1.3e+00
   inp  : [s =  3.3e+01] нчвиниъ
   out  : [s =  3.2e+01] nchvini
   rev  : [s =  2.4e+01] нчвини

#   622 : loss = -1.3e+00
   inp  : [s =  4.2e+01] пёужпше
   out  : [s =  4.0e+01] peuzhpshe
   rev  : [s =  3.7e+01] пьюжпше

#   623 : loss = -1.3e+00
   inp  : [s =  4.4e+01] жшхёйюю
   out  : [s =  4.3e+01] zhshheyyu
   rev  : [s =  3.1e+01] жшхею

#   624 : loss = -1.2e+00
   inp  : [s =  3.9e+01] хшмалйц
   out  : [s =  3.8e+01] hsmalyts
   rev  : [s =  5.6e+01] hsmalyts'ы

#   625 : loss = -1.2e+00
   inp  : [s =  4.2e+01] ццпуащм
   out  : [s =  4.0e+01] tspuashchm
   rev  : [s =  3.7e+01] цпуащм

#   626 : loss = -1.1e+00
   inp  : [s =  3.4e+01] лбшагме
   out  : [s =  3.3e+01] lbshagme
   rev  : [s =  3.3e+01] lbshagme

#   627 : loss = -1.1e+00
   inp  : [s =  3.5e+01] ётфхгич
   out  : [s =  3.3e+01] etfhgich
   rev  : [s =  3.3e+01] etfhgich

#   628 : loss = -1.1e+00
   inp  : [s =  4.0e+01] ёзббншю
   out  : [s =  3.9e+01] ezbbnshu
   rev  : [s =  4.1e+01] эзббншу

#   629 : loss = -1.1e+00
   inp  : [s =  3.6e+01] лцфппым
   out  : [s =  3.5e+01] lcfppym
   rev  : [s =  3.5e+01] lcfppym

#   630 : loss = -1.1e+00
   inp  : [s =  3.9e+01] опкчцох
   out  : [s =  3.8e+01] opkchtsoh
   rev  : [s =  3.9e+01] опкчцох

#   631 : loss = -1.1e+00
   inp  : [s =  3.4e+01] зылиуюн
   out  : [s =  3.3e+01] zyliuyun
   rev  : [s =  2.8e+01] зилююн

#   632 : loss = -1.0e+00
   inp  : [s =  4.3e+01] тжюкщби
   out  : [s =  4.2e+01] tjukschbi
   rev  : [s =  2.1e+01] тоухи
   WRN  : rev != "toukhi"

#   633 : loss = -1.0e+00
   inp  : [s =  4.6e+01] йэтвщгщ
   out  : [s =  4.4e+01] yetvschgsch
   rev  : [s =  4.9e+01] йетвщгсч

#   634 : loss = -9.9e-01
   inp  : [s =  4.4e+01] фжхщзвы
   out  : [s =  4.3e+01] fzhhshzvy
   rev  : [s =  4.4e+01] фжхшзвы

#   635 : loss = -9.6e-01
   inp  : [s =  3.9e+01] ёёпклкн
   out  : [s =  3.8e+01] eepclkn
   rev  : [s =  3.8e+01] eepclkn

#   636 : loss = -9.3e-01
   inp  : [s =  3.3e+01] кнузявь
   out  : [s =  3.2e+01] knuzyav
   rev  : [s =  2.7e+01] кнузяв

#   637 : loss = -9.2e-01
   inp  : [s =  3.7e+01] зсфсзив
   out  : [s =  3.6e+01] zsfsziv
   rev  : [s =  1.7e+01] zfs
   WRN  : rev != "zfs"

#   638 : loss = -9.1e-01
   inp  : [s =  3.7e+01] ахесвюн
   out  : [s =  3.6e+01] aheswyun
   rev  : [s =  4.1e+01] ахесвиун

#   639 : loss = -9.1e-01
   inp  : [s =  3.8e+01] нхслыэу
   out  : [s =  3.7e+01] nhslyeu
   rev  : [s =  3.7e+01] nhslyeu

#   640 : loss = -8.8e-01
   inp  : [s =  3.8e+01] ижёюсаэ
   out  : [s =  3.7e+01] izheyusae
   rev  : [s =  3.5e+01] ижеюсае

#   641 : loss = -8.8e-01
   inp  : [s =  4.6e+01] яъяжврч
   out  : [s =  4.5e+01] yayazhvrch
   rev  : [s =  3.8e+01] яяжврч

#   642 : loss = -7.2e-01
   inp  : [s =  3.0e+01] чанкхке
   out  : [s =  2.9e+01] chankhke
   rev  : [s =  2.4e+01] чанхке

#   643 : loss = -7.1e-01
   inp  : [s =  3.9e+01] уэзсявц
   out  : [s =  3.9e+01] uezsyavts
   rev  : [s =  2.7e+01] нераскрытый
   WRN  : rev != "unexcavated"

#   644 : loss = -7.0e-01
   inp  : [s =  3.7e+01] ръпмъщц
   out  : [s =  3.6e+01] rpmschts
   rev  : [s =  2.9e+01] обороты в минуту

#   645 : loss = -6.9e-01
   inp  : [s =  3.8e+01] фюшеибя
   out  : [s =  3.7e+01] fusheibya
   rev  : [s =  3.0e+01] фушейбя

#   646 : loss = -6.6e-01
   inp  : [s =  3.8e+01] езащюмр
   out  : [s =  3.7e+01] ezekyumr
   rev  : [s =  4.1e+01] эзекьюмр

#   647 : loss = -6.5e-01
   inp  : [s =  3.9e+01] нншмлюа
   out  : [s =  3.8e+01] nnshmlua
   rev  : [s =  4.1e+01] нншмлуа

#   648 : loss = -6.5e-01
   inp  : [s =  3.5e+01] здкъосп
   out  : [s =  3.4e+01] zdkjosp
   rev  : [s =  4.1e+01] здкьосп

#   649 : loss = -6.4e-01
   inp  : [s =  3.8e+01] ннёаэвх
   out  : [s =  3.7e+01] nneaevh
   rev  : [s =  2.3e+01] ниневия
   WRN  : rev != "nineveh"

#   650 : loss = -5.7e-01
   inp  : [s =  3.5e+01] ятоцьоу
   out  : [s =  3.5e+01] yatotsou
   rev  : [s =  2.1e+01] ятоцу

#   651 : loss = -5.5e-01
   inp  : [s =  3.5e+01] нуэжвък
