[2023-03-06 00-13-56] d=  7, evals=1.0e+03, k= 50, k_top=  5
   rev  : [s =  3.6e+01] Злбибва

#   493 : loss = -3.3e+00
   inp  : [s =  3.0e+01] ыюдаемн
   out  : [s =  2.7e+01] budemn
   rev  : [s =  1.8e+01] буюм

#   494 : loss = -3.2e+00
   inp  : [s =  4.1e+01] фаяыэдж
   out  : [s =  3.8e+01] Fayayej
   rev  : [s =  3.8e+01] Fayayej

#   495 : loss = -3.2e+00
   inp  : [s =  4.1e+01] фмелнуы
   out  : [s =  3.8e+01] Fmelnuy
   rev  : [s =  3.8e+01] Fmelnuy

#   496 : loss = -3.2e+00
   inp  : [s =  3.9e+01] эувыйдп
   out  : [s =  3.6e+01] Eugidp
   rev  : [s =  3.6e+01] Eugidp

#   497 : loss = -3.2e+00
   inp  : [s =  4.1e+01] узъьцвч
   out  : [s =  3.7e+01] Uzvsvch
   rev  : [s =  3.7e+01] Uzvsvch

#   498 : loss = -3.1e+00
   inp  : [s =  3.6e+01] бвлёевш
   out  : [s =  3.3e+01] Blovevsh
   rev  : [s =  3.3e+01] Blovevsh

#   499 : loss = -3.1e+00
   inp  : [s =  4.9e+01] ынлщэюу
   out  : [s =  4.6e+01] Enlshcheuu
   rev  : [s =  4.6e+01] Enlshcheuu

#   500 : loss = -3.1e+00
   inp  : [s =  3.8e+01] юпснёъп
   out  : [s =  3.4e+01] YUPSNEP
   rev  : [s =  3.5e+01] Yupsnep

#   501 : loss = -3.1e+00
   inp  : [s =  3.9e+01] идльлгг
   out  : [s =  3.6e+01] Idllgg
   rev  : [s =  3.6e+01] Idllgg

#   502 : loss = -3.0e+00
   inp  : [s =  3.9e+01] эепъсюд
   out  : [s =  3.6e+01] Eypyud
   rev  : [s =  3.6e+01] Eypyud

#   503 : loss = -3.0e+00
   inp  : [s =  4.3e+01] мыыцрво
   out  : [s =  4.0e+01] youitzrvo
   rev  : [s =  4.5e+01] Youitzrvo

#   504 : loss = -3.0e+00
   inp  : [s =  4.0e+01] сышукзв
   out  : [s =  3.7e+01] Syshukzv
   rev  : [s =  3.7e+01] Syshukzv

#   505 : loss = -3.0e+00
   inp  : [s =  3.3e+01] новзнзё
   out  : [s =  3.0e+01] Novzzo
   rev  : [s =  2.7e+01] Новццо

#   506 : loss = -3.0e+00
   inp  : [s =  4.3e+01] кшхчлгп
   out  : [s =  4.0e+01] KSHHCHLGP
   rev  : [s =  4.0e+01] KSHHCHLGP

#   507 : loss = -2.9e+00
   inp  : [s =  3.9e+01] отвлэмн
   out  : [s =  3.6e+01] Discard EEMN
   rev  : [s =  5.1e+01] Отбросить Eemn

#   508 : loss = -2.9e+00
   inp  : [s =  3.5e+01] ерцнувь
   out  : [s =  3.2e+01] Erznuv
   rev  : [s =  3.0e+01] Эрзнув

#   509 : loss = -2.9e+00
   inp  : [s =  2.9e+01] одеизиъ
   out  : [s =  2.6e+01] CHALLISIS
   rev  : [s =  1.7e+01] Личин

#   510 : loss = -2.8e+00
   inp  : [s =  4.0e+01] езжоеъп
   out  : [s =  3.7e+01] Roy -hawp
   rev  : [s =  3.7e+01] Roy -hawp

#   511 : loss = -2.8e+00
   inp  : [s =  4.1e+01] сяээйпш
   out  : [s =  3.8e+01] Xiaepsh
   rev  : [s =  3.8e+01] Xiaepsh

#   512 : loss = -2.8e+00
   inp  : [s =  3.9e+01] рвгяяуп
   out  : [s =  3.6e+01] RVGYAUP
   rev  : [s =  3.8e+01] Rvgyaup

#   513 : loss = -2.7e+00
   inp  : [s =  3.4e+01] таыйсяя
   out  : [s =  3.1e+01] Thaiyaya
   rev  : [s =  2.7e+01] Тайяя

#   514 : loss = -2.7e+00
   inp  : [s =  4.5e+01] бчелхрщ
   out  : [s =  4.2e+01] Bchelchrsh
   rev  : [s =  4.2e+01] Bchelchrsh

#   515 : loss = -2.7e+00
   inp  : [s =  3.4e+01] цеёкукы
   out  : [s =  3.2e+01] Cyukuki
   rev  : [s =  3.2e+01] Cyukuki

#   516 : loss = -2.7e+00
   inp  : [s =  4.3e+01] сыьдяоп
   out  : [s =  4.0e+01] Syvediop
   rev  : [s =  4.0e+01] Syvediop

#   517 : loss = -2.6e+00
   inp  : [s =  4.5e+01] ойжтвгй
   out  : [s =  4.3e+01] Ozhtvg
   rev  : [s =  4.3e+01] Ozhtvg

#   518 : loss = -2.5e+00
   inp  : [s =  3.5e+01] сумзъхб
   out  : [s =  3.2e+01] Sumzhb
   rev  : [s =  3.2e+01] Sumzhb

#   519 : loss = -2.5e+00
   inp  : [s =  5.2e+01] аювщпхш
   out  : [s =  5.0e+01] Ayuvshpkhsh
   rev  : [s =  5.0e+01] Ayuvshpkhsh

#   520 : loss = -2.5e+00
   inp  : [s =  3.4e+01] ёюжьъны
   out  : [s =  3.2e+01] Yuzhuzhny
   rev  : [s =  3.9e+01] Ючжужский

#   521 : loss = -2.5e+00
   inp  : [s =  4.1e+01] щхыдшюъ
   out  : [s =  3.8e+01] Shchydshu
   rev  : [s =  3.8e+01] Shchydshu

#   522 : loss = -2.5e+00
   inp  : [s =  3.9e+01] ыбфанлэ
   out  : [s =  3.6e+01] Ybfanla
   rev  : [s =  2.8e+01] Ибфанла

#   523 : loss = -2.5e+00
   inp  : [s =  3.9e+01] дртязрп
   out  : [s =  3.6e+01] DRTIZRP
   rev  : [s =  3.7e+01] Drtizrp

#   524 : loss = -2.5e+00
   inp  : [s =  3.5e+01] удюъажъ
   out  : [s =  3.3e+01] Udzhuja
   rev  : [s =  2.6e+01] Уджаджа

#   525 : loss = -2.5e+00
   inp  : [s =  4.4e+01] чмкрпнм
   out  : [s =  4.2e+01] ChMKRPNM
   rev  : [s =  3.8e+01] Chmkrpnm

#   526 : loss = -2.4e+00
   inp  : [s =  4.0e+01] нххуеяй
   out  : [s =  3.7e+01] Nhhuyai
   rev  : [s =  3.8e+01] Нххуяй

#   527 : loss = -2.4e+00
   inp  : [s =  3.8e+01] шойбхэе
   out  : [s =  3.5e+01] Shoibhee
   rev  : [s =  3.5e+01] Шоибхи

#   528 : loss = -2.3e+00
   inp  : [s =  3.1e+01] ндетюзъ
   out  : [s =  2.8e+01] NEDEDUZ
   rev  : [s =  3.2e+01] Недедуз

#   529 : loss = -2.3e+00
   inp  : [s =  3.4e+01] нмейчту
   out  : [s =  3.2e+01] Nmeich
   rev  : [s =  2.9e+01] Нмейх

#   530 : loss = -2.3e+00
   inp  : [s =  3.8e+01] ёььзаге
   out  : [s =  3.6e+01] e -Zaga
   rev  : [s =  3.6e+01] e -zaga

#   531 : loss = -2.3e+00
   inp  : [s =  3.7e+01] цдпажуп
   out  : [s =  3.5e+01] CDPAZHUP
   rev  : [s =  4.2e+01] Cdpazhup

#   532 : loss = -2.3e+00
   inp  : [s =  3.3e+01] тзепкот
   out  : [s =  3.1e+01] Tzepkot
   rev  : [s =  2.8e+01] Цепкот

#   533 : loss = -2.2e+00
   inp  : [s =  4.2e+01] фнзйрвг
   out  : [s =  4.0e+01] FNZIRVG
   rev  : [s =  4.0e+01] Fnzirvg

#   534 : loss = -2.2e+00
   inp  : [s =  4.1e+01] чгзъфяж
   out  : [s =  3.9e+01] CHGZFYAZH
   rev  : [s =  4.7e+01] Chgzfyazh

#   535 : loss = -2.2e+00
   inp  : [s =  3.8e+01] ияйркяя
   out  : [s =  3.5e+01] Iyyrkia
   rev  : [s =  3.5e+01] Iyyrkia

#   536 : loss = -2.2e+00
   inp  : [s =  4.3e+01] ёомгжтп
   out  : [s =  4.1e+01] Yoogogztp
   rev  : [s =  4.2e+01] YOOGOGZTP

#   537 : loss = -2.2e+00
   inp  : [s =  3.9e+01] экуылхш
   out  : [s =  3.7e+01] Ekuilhh
   rev  : [s =  3.7e+01] Ekuilhh

#   538 : loss = -2.1e+00
   inp  : [s =  3.8e+01] ичыътзу
   out  : [s =  3.5e+01] Ichyytzu
   rev  : [s =  3.5e+01] Ichyytzu

#   539 : loss = -2.1e+00
   inp  : [s =  3.8e+01] нуьжвък
   out  : [s =  3.6e+01] NUIZHVK
   rev  : [s =  3.6e+01] Nuizhvk

#   540 : loss = -2.1e+00
   inp  : [s =  3.8e+01] хпёрдбм
   out  : [s =  3.6e+01] Khperdbm
   rev  : [s =  3.9e+01] Chperdbm

#   541 : loss = -2.1e+00
   inp  : [s =  5.2e+01] бжпхёщз
   out  : [s =  5.0e+01] BHPHEPHYSHZ
   rev  : [s =  3.2e+01] Бхфефиш

#   542 : loss = -2.1e+00
   inp  : [s =  3.7e+01] рбэхеже
   out  : [s =  3.5e+01] Rbechezhe
   rev  : [s =  3.5e+01] Rbechezhe

#   543 : loss = -2.0e+00
   inp  : [s =  3.3e+01] ьашсого
   out  : [s =  3.1e+01] Bashso
   rev  : [s =  2.4e+01] Башсо

#   544 : loss = -2.0e+00
   inp  : [s =  3.5e+01] фёшихье
   out  : [s =  3.3e+01] Fyosheye
   rev  : [s =  3.3e+01] Fyosheye

#   545 : loss = -2.0e+00
   inp  : [s =  4.1e+01] зъхвюёо
   out  : [s =  3.9e+01] Zkhweyo
   rev  : [s =  3.9e+01] Zkhweyo

#   546 : loss = -2.0e+00
   inp  : [s =  4.6e+01] йэтвщгщ
   out  : [s =  4.3e+01] YETVSHSHSHSH
   rev  : [s =  5.6e+01] Ithvshshshsh

#   547 : loss = -2.0e+00
   inp  : [s =  3.7e+01] мохцьйа
   out  : [s =  3.5e+01] Mochtsya
   rev  : [s =  3.8e+01] Мохтсья

#   548 : loss = -2.0e+00
   inp  : [s =  4.6e+01] уэьухгщ
   out  : [s =  4.4e+01] Waughgshch
   rev  : [s =  3.8e+01] Wughgshch

#   549 : loss = -2.0e+00
   inp  : [s =  3.8e+01] лоъбевм
   out  : [s =  3.6e+01] Lobevm
   rev  : [s =  3.6e+01] Lobevm

#   550 : loss = -2.0e+00
   inp  : [s =  3.9e+01] чыэцрри
   out  : [s =  3.7e+01] CHIETSRRI
   rev  : [s =  4.0e+01] Читсрри

#   551 : loss = -2.0e+00
   inp  : [s =  3.2e+01] уумюгюр
   out  : [s =  3.0e+01] Umuyugur
   rev  : [s =  3.4e+01] Умуюгур

#   552 : loss = -2.0e+00
   inp  : [s =  4.3e+01] езащюнп
   out  : [s =  4.2e+01] Ezamyunp
   rev  : [s =  4.2e+01] Ezamyunp

#   553 : loss = -1.9e+00
   inp  : [s =  3.4e+01] ркрьзат
   out  : [s =  3.2e+01] RKRIZAT
   rev  : [s =  2.3e+01] Ркризат

#   554 : loss = -1.9e+00
   inp  : [s =  3.7e+01] шахбшюц
   out  : [s =  3.5e+01] Shakhbsh
   rev  : [s =  3.5e+01] Shakhbsh

#   555 : loss = -1.8e+00
   inp  : [s =  3.8e+01] чаяйьмф
   out  : [s =  3.6e+01] Chaiympf
   rev  : [s =  2.9e+01] Чаймпф

#   556 : loss = -1.8e+00
   inp  : [s =  3.9e+01] чгхщхжф
   out  : [s =  3.7e+01] Chestvshchf
   rev  : [s =  3.9e+01] ЧЕРКВШХФ

#   557 : loss = -1.8e+00
   inp  : [s =  3.8e+01] хчналйц
   out  : [s =  3.7e+01] hchnalets
   rev  : [s =  3.5e+01] HCHLANTES

#   558 : loss = -1.7e+00
   inp  : [s =  3.3e+01] йёазеки
   out  : [s =  3.2e+01] YoAazki
   rev  : [s =  4.0e+01] Yoaazki

#   559 : loss = -1.6e+00
   inp  : [s =  4.6e+01] ятйвбдц
   out  : [s =  4.4e+01] yativbdz
   rev  : [s =  4.4e+01] yativbdz

#   560 : loss = -1.6e+00
   inp  : [s =  4.1e+01] ыкафтчщ
   out  : [s =  3.9e+01] nakftchshch
   rev  : [s =  5.4e+01] Накфтчшх

#   561 : loss = -1.5e+00
   inp  : [s =  4.1e+01] чэчвсиё
   out  : [s =  4.0e+01] Chechvsiyo
   rev  : [s =  4.5e+01] Чечвсио

#   562 : loss = -1.5e+00
   inp  : [s =  4.6e+01] онжюшчл
   out  : [s =  4.5e+01] Hejushchl
   rev  : [s =  4.5e+01] Hejushchl

#   563 : loss = -1.5e+00
   inp  : [s =  3.2e+01] сдейешр
   out  : [s =  3.0e+01] Comeshr
   rev  : [s =  3.0e+01] Comeshr

#   564 : loss = -1.5e+00
   inp  : [s =  4.2e+01] згяфрэу
   out  : [s =  4.1e+01] Zgyafreu
   rev  : [s =  4.1e+01] Zgyafreu

#   565 : loss = -1.4e+00
   inp  : [s =  4.5e+01] ижйошшж
   out  : [s =  4.4e+01] Izhyosshzh
   rev  : [s =  4.4e+01] Izhyosshzh

#   566 : loss = -1.4e+00
   inp  : [s =  3.9e+01] пьсчзнэ
   out  : [s =  3.8e+01] Pischzne
   rev  : [s =  2.8e+01] Пишзн

#   567 : loss = -1.4e+00
   inp  : [s =  4.2e+01] жвуиячъ
   out  : [s =  4.0e+01] Zhvuiyach
   rev  : [s =  3.9e+01] Чжвуях

#   568 : loss = -1.4e+00
   inp  : [s =  3.4e+01] копйфов
   out  : [s =  3.2e+01] Kopyphs
   rev  : [s =  2.7e+01] Копифы

#   569 : loss = -1.4e+00
   inp  : [s =  3.3e+01] твдрепб
   out  : [s =  3.2e+01] tweads
   rev  : [s =  1.7e+01] свисы

#   570 : loss = -1.3e+00
   inp  : [s =  4.1e+01] фялдхль
   out  : [s =  4.0e+01] Fyaldhl
   rev  : [s =  4.0e+01] Fyaldhl

#   571 : loss = -1.3e+00
   inp  : [s =  3.9e+01] фуьэкущ
   out  : [s =  3.8e+01] Fujekut
   rev  : [s =  3.8e+01] Fujekut

#   572 : loss = -1.3e+00
   inp  : [s =  3.0e+01] цуммузя
   out  : [s =  2.9e+01] Tsummuya
   rev  : [s =  3.3e+01] Цуммуя

#   573 : loss = -1.3e+00
   inp  : [s =  3.5e+01] гьюощых
   out  : [s =  3.4e+01] GUUSHYSHY
   rev  : [s =  3.6e+01] Guushyshy

#   574 : loss = -1.2e+00
   inp  : [s =  4.1e+01] зччтшто
   out  : [s =  4.0e+01] Zchchtst
   rev  : [s =  4.0e+01] Zchchtst

#   575 : loss = -1.2e+00
   inp  : [s =  3.6e+01] чудвьху
   out  : [s =  3.4e+01] Chudvha
   rev  : [s =  3.4e+01] Chudvha

#   576 : loss = -1.1e+00
   inp  : [s =  4.3e+01] аёьнжуд
   out  : [s =  4.2e+01] Aynzhud
   rev  : [s =  3.6e+01] Айнцхуд

#   577 : loss = -1.1e+00
   inp  : [s =  3.6e+01] ютжънье
   out  : [s =  3.5e+01] yutzhnye
   rev  : [s =  2.3e+01] Ятчни

#   578 : loss = -1.1e+00
   inp  : [s =  3.8e+01] уъуютнг
   out  : [s =  3.7e+01] Uyutng
   rev  : [s =  3.7e+01] Uyutng

#   579 : loss = -1.0e+00
   inp  : [s =  3.5e+01] тутйкмъ
   out  : [s =  3.4e+01] Tutykm
   rev  : [s =  3.4e+01] Tutykm

#   580 : loss = -1.0e+00
   inp  : [s =  3.6e+01] лнщгефт
   out  : [s =  3.5e+01] LNSHeft
   rev  : [s =  3.2e+01] Lnsheft

#   581 : loss = -1.0e+00
   inp  : [s =  4.6e+01] щоспхкг
   out  : [s =  4.5e+01] Schopkhkg
   rev  : [s =  4.5e+01] Schopkhkg

#   582 : loss = -1.0e+00
   inp  : [s =  3.2e+01] хьбтюрь
   out  : [s =  3.1e+01] Hybtyur
   rev  : [s =  3.1e+01] Hybtyur

#   583 : loss = -9.7e-01
   inp  : [s =  4.2e+01] ъсябщьч
   out  : [s =  4.1e+01] Kosyabshch
   rev  : [s =  4.1e+01] Kosyabshch

#   584 : loss = -9.5e-01
   inp  : [s =  2.7e+01] генйнит
   out  : [s =  2.6e+01] Geneinite
   rev  : [s =  2.9e+01] Генеинит

#   585 : loss = -9.3e-01
   inp  : [s =  3.3e+01] лрсуъли
   out  : [s =  3.2e+01] LRSULI
   rev  : [s =  3.2e+01] Lrsuli

#   586 : loss = -9.2e-01
   inp  : [s =  4.7e+01] пялбтйп
   out  : [s =  4.6e+01] Smallbtipe
   rev  : [s =  4.6e+01] Smallbtipe

#   587 : loss = -9.1e-01
   inp  : [s =  4.1e+01] ялвёцзю
   out  : [s =  4.0e+01] Yalvezzu
   rev  : [s =  3.6e+01] Ялвеццо

#   588 : loss = -9.1e-01
   inp  : [s =  4.5e+01] здылншв
   out  : [s =  4.4e+01] Zdylnshv
   rev  : [s =  4.4e+01] Zdylnshv

#   589 : loss = -8.8e-01
   inp  : [s =  3.5e+01] юадзъсн
   out  : [s =  3.4e+01] Yuadzn
   rev  : [s =  2.6e+01] Юадзн

#   590 : loss = -8.7e-01
   inp  : [s =  3.9e+01] ксзиотё
   out  : [s =  3.9e+01] Ksziote
   rev  : [s =  3.9e+01] Ksziote

#   591 : loss = -8.7e-01
   inp  : [s =  3.5e+01] жцэаюны
   out  : [s =  3.4e+01] Zhtsaani
   rev  : [s =  3.4e+01] Жетсаани

#   592 : loss = -8.3e-01
   inp  : [s =  3.5e+01] чхонрцн
   out  : [s =  3.4e+01] Chongzn
   rev  : [s =  3.1e+01] Чонгзн

#   593 : loss = -7.6e-01
   inp  : [s =  3.5e+01] мфобдэи
   out  : [s =  3.4e+01] Mfobdei
   rev  : [s =  3.5e+01] MFOBDEI

#   594 : loss = -7.6e-01
   inp  : [s =  3.2e+01] атощузк
   out  : [s =  3.1e+01] Atchusk
   rev  : [s =  2.5e+01] Атчуск

#   595 : loss = -7.5e-01
   inp  : [s =  4.1e+01] ащжгхнш
   out  : [s =  4.0e+01] ASHZHGHNSH
   rev  : [s =  3.0e+01] Ashzhnsh

#   596 : loss = -7.5e-01
   inp  : [s =  4.3e+01] ьохжюид
   out  : [s =  4.2e+01] bokzhyuid
   rev  : [s =  4.5e+01] Bokzhyuid

#   597 : loss = -6.6e-01
   inp  : [s =  3.6e+01] фафнбао
   out  : [s =  3.5e+01] Fafnbao
   rev  : [s =  3.8e+01] Фафнбао

#   598 : loss = -6.2e-01
   inp  : [s =  4.1e+01] шьдбчнх
   out  : [s =  4.0e+01] SHEDBCHNH
   rev  : [s =  4.9e+01] Shedbchnh

#   599 : loss = -6.1e-01
   inp  : [s =  3.7e+01] иёвюлгв
   out  : [s =  3.7e+01] Jojulgv
   rev  : [s =  3.7e+01] Jojulgv

#   600 : loss = -6.0e-01
   inp  : [s =  3.6e+01] бьщёрця
   out  : [s =  3.5e+01] Buschersya
   rev  : [s =  3.0e+01] Буссерса

#   601 : loss = -5.9e-01
   inp  : [s =  4.1e+01] бцжашуу
   out  : [s =  4.0e+01] Bzzhashuu
   rev  : [s =  4.0e+01] Bzzhashuu

#   602 : loss = -5.8e-01
   inp  : [s =  4.5e+01] жаьйщсч
   out  : [s =  4.5e+01] Zhayshchsch
   rev  : [s =  4.5e+01] Чхайшчч

#   603 : loss = -5.8e-01
   inp  : [s =  4.2e+01] анвибчм
   out  : [s =  4.1e+01] Anvibchm
   rev  : [s =  4.1e+01] Anvibchm

#   604 : loss = -5.7e-01
   inp  : [s =  3.6e+01] мхъттяр
   out  : [s =  3.5e+01] Mhttyar
   rev  : [s =  3.4e+01] MHTTYAR

#   605 : loss = -5.3e-01
   inp  : [s =  3.8e+01] чыъдешд
   out  : [s =  3.8e+01] chydeshd
   rev  : [s =  3.1e+01] Чидешд

#   606 : loss = -5.1e-01
   inp  : [s =  4.4e+01] мтгэлчр
   out  : [s =  4.4e+01] Mtgalchr
   rev  : [s =  4.4e+01] Mtgalchr

#   607 : loss = -5.0e-01
   inp  : [s =  3.4e+01] цпкузль
   out  : [s =  3.3e+01] CPPPUZL
   rev  : [s =  4.4e+01] Cpppuzl

#   608 : loss = -4.9e-01
   inp  : [s =  4.3e+01] шшжмуъэ
   out  : [s =  4.2e+01] Shzzhmue
   rev  : [s =  4.2e+01] Shzzhmue

#   609 : loss = -4.4e-01
   inp  : [s =  3.6e+01] ппгабйл
   out  : [s =  3.5e+01] PPGABIL
   rev  : [s =  3.4e+01] PPGabil

#   610 : loss = -4.2e-01
   inp  : [s =  2.3e+01] шбайтер
   out  : [s =  2.2e+01] Schbaiter
   rev  : [s =  2.3e+01] Шбайтер

#   611 : loss = -4.2e-01
   inp  : [s =  3.9e+01] щючъщыф
   out  : [s =  3.9e+01] Shchychshchyf
   rev  : [s =  3.9e+01] Shchychshchyf

#   612 : loss = -4.1e-01
   inp  : [s =  4.1e+01] вшбжкъм
   out  : [s =  4.0e+01] Vshbzhkm
   rev  : [s =  4.0e+01] Vshbzhkm

#   613 : loss = -3.9e-01
   inp  : [s =  3.8e+01] яхытьэд
   out  : [s =  3.8e+01] Yakhyted
   rev  : [s =  2.1e+01] Яхин

#   614 : loss = -3.6e-01
   inp  : [s =  4.1e+01] дтпшйаз
   out  : [s =  4.1e+01] DPSHYAZ
   rev  : [s =  4.1e+01] DPSHYAZ

#   615 : loss = -3.6e-01
   inp  : [s =  2.6e+01] шьерцер
   out  : [s =  2.6e+01] SHEERTER
   rev  : [s =  2.8e+01] Прозрачный

#   616 : loss = -3.0e-01
   inp  : [s =  4.0e+01] дхнхощэ
   out  : [s =  3.9e+01] DHNHOSHECHE
   rev  : [s =  4.6e+01] Dhnhosheche

#   617 : loss = -2.7e-01
   inp  : [s =  3.7e+01] бесрхнк
   out  : [s =  3.7e+01] Besrkhn
   rev  : [s =  3.7e+01] Besrkhn

#   618 : loss = -2.1e-01
   inp  : [s =  4.1e+01] фжисъшы
   out  : [s =  4.0e+01] Fzhisysh
   rev  : [s =  4.0e+01] Fzhisysh

#   619 : loss = -1.5e-01
   inp  : [s =  4.2e+01] йхешммв
   out  : [s =  4.1e+01] Yheshmmv
   rev  : [s =  3.8e+01] YHESHMMV

#   620 : loss = -1.4e-01
   inp  : [s =  4.5e+01] ёвпчщдю
   out  : [s =  4.5e+01] Yovpchshchy
   rev  : [s =  4.5e+01] Yovpchshchy

#   621 : loss = -1.4e-01
   inp  : [s =  3.3e+01] йндмалк
   out  : [s =  3.3e+01] Yndmalk
   rev  : [s =  3.3e+01] Yndmalk

#   622 : loss = -1.4e-01
   inp  : [s =  3.7e+01] зфопхыб
   out  : [s =  3.7e+01] Zfophyb
   rev  : [s =  3.7e+01] Zfophyb

#   623 : loss = -1.3e-01
   inp  : [s =  3.4e+01] кнажйсп
   out  : [s =  3.4e+01] Knazhisp
   rev  : [s =  3.4e+01] Knazhisp

#   624 : loss = -1.0e-01
   inp  : [s =  3.9e+01] ийёйхыш
   out  : [s =  3.9e+01] Iyoyuhsh
   rev  : [s =  3.9e+01] Iyoyuhsh

#   625 : loss = -1.0e-01
   inp  : [s =  4.6e+01] жцшышцй
   out  : [s =  4.6e+01] Zhtstshysh
   rev  : [s =  4.8e+01] ZHTSTSHYSH

#   626 : loss = -4.8e-02
   inp  : [s =  3.3e+01] чпчошчк
   out  : [s =  3.3e+01] PECHOSHK
   rev  : [s =  2.8e+01] Пехошк

#   627 : loss = -1.7e-02
   inp  : [s =  3.9e+01] фюэтючб
   out  : [s =  3.9e+01] Fuestychb
   rev  : [s =  3.9e+01] Fuestychb

#   628 : loss =  6.4e-02
   inp  : [s =  4.0e+01] эорнфбк
   out  : [s =  4.0e+01] Eornfbk
   rev  : [s =  4.0e+01] Eornfbk

#   629 : loss =  6.9e-02
   inp  : [s =  3.6e+01] тэнвюпн
   out  : [s =  3.6e+01] Tenvupn
   rev  : [s =  3.1e+01] Тенвупн

#   630 : loss =  1.1e-01
   inp  : [s =  3.6e+01] уятячыж
   out  : [s =  3.6e+01] Vyatyachzh
   rev  : [s =  4.0e+01] Вьятьячж

#   631 : loss =  1.1e-01
   inp  : [s =  3.7e+01] рыйызчз
   out  : [s =  3.7e+01] Rihizch
   rev  : [s =  2.7e+01] Рихизч

#   632 : loss =  1.6e-01
   inp  : [s =  4.1e+01] мжгюууб
   out  : [s =  4.1e+01] Mzhguub
   rev  : [s =  4.1e+01] Mzhguub

#   633 : loss =  1.7e-01
   inp  : [s =  3.9e+01] шщъьиёш
   out  : [s =  3.9e+01] Shchyyush
   rev  : [s =  3.9e+01] Shchyyush

#   634 : loss =  1.8e-01
   inp  : [s =  3.4e+01] чтъэйом
   out  : [s =  3.4e+01] Thuveom
   rev  : [s =  3.2e+01] Тувеом

#   635 : loss =  1.9e-01
   inp  : [s =  4.3e+01] июрвдчп
   out  : [s =  4.3e+01] JURVDChP
   rev  : [s =  4.4e+01] Jurvdchp

#   636 : loss =  2.2e-01
   inp  : [s =  4.5e+01] жйуфычп
   out  : [s =  4.5e+01] ZHYUUFCHP
   rev  : [s =  4.5e+01] Zhyuufchp

#   637 : loss =  3.1e-01
   inp  : [s =  3.9e+01] ущозкьф
   out  : [s =  3.9e+01] Nargoskf
   rev  : [s =  3.9e+01] Nargoskf

#   638 : loss =  3.7e-01
   inp  : [s =  3.6e+01] цнтцвнч
   out  : [s =  3.7e+01] Tsntzvnch
   rev  : [s =  3.7e+01] Tsntzvnch

#   639 : loss =  3.7e-01
   inp  : [s =  5.0e+01] чзспшбй
   out  : [s =  5.0e+01] Chzspshby
   rev  : [s =  5.0e+01] Chzspshby

#   640 : loss =  4.0e-01
   inp  : [s =  3.7e+01] бхапшоо
   out  : [s =  3.8e+01] Bhapshoo
   rev  : [s =  3.7e+01] Бхапшоо

#   641 : loss =  4.1e-01
   inp  : [s =  4.6e+01] ржфпугё
   out  : [s =  4.6e+01] Rzhfpugo
   rev  : [s =  4.6e+01] Rzhfpugo

#   642 : loss =  4.9e-01
   inp  : [s =  4.3e+01] двчгщтш
   out  : [s =  4.3e+01] DVCHSHSHSHSH
   rev  : [s =  4.3e+01] DVCHSHSHSHSH

#   643 : loss =  4.9e-01
   inp  : [s =  3.2e+01] кфоемпф
   out  : [s =  3.3e+01] KFOMPF
   rev  : [s =  3.6e+01] Kfompff

#   644 : loss =  5.0e-01
   inp  : [s =  3.1e+01] уябщёдж
   out  : [s =  3.1e+01] Ulubsche
   rev  : [s =  3.1e+01] Ulubsche

#   645 : loss =  5.3e-01
   inp  : [s =  3.4e+01] мпэххнц
   out  : [s =  3.4e+01] MPEHHNC
   rev  : [s =  4.0e+01] Mpehhnc

#   646 : loss =  5.4e-01
   inp  : [s =  3.7e+01] ййкджиц
   out  : [s =  3.7e+01] Yikjitz
   rev  : [s =  3.7e+01] Yikjitz

#   647 : loss =  5.6e-01
   inp  : [s =  3.4e+01] болббйы
   out  : [s =  3.5e+01] Bulbbes
   rev  : [s =  2.5e+01] Лампочки

#   648 : loss =  5.9e-01
   inp  : [s =  3.9e+01] рзрзпгч
   out  : [s =  4.0e+01] Rzrzpgch
   rev  : [s =  4.0e+01] Rzrzpgch

#   649 : loss =  6.1e-01
   inp  : [s =  4.0e+01] ёъяпйху
   out  : [s =  4.1e+01] Yoyapyuhu
   rev  : [s =  4.1e+01] Yoyapyuhu

#   650 : loss =  6.2e-01
   inp  : [s =  3.8e+01] гживкьм
   out  : [s =  3.8e+01] Gzhivkm
   rev  : [s =  3.8e+01] Gzhivkm

#   651 : loss =  6.9e-01
   inp  : [s =  2.7e+01] фекафус
   out  : [s =  2.7e+01] Fecafus
   rev  : [s =  2.7e+01] Fecafus

#   652 : loss =  7.1e-01
   inp  : [s =  3.3e+01] тоэсзам
   out  : [s =  3.3e+01] Toeszam
   rev  : [s =  2.8e+01] Тисзам

#   653 : loss =  7.4e-01
   inp  : [s =  4.1e+01] чхшмщме
   out  : [s =  4.2e+01] Chkhmshma
   rev  : [s =  3.9e+01] Чхмшма

#   654 : loss =  7.4e-01
   inp  : [s =  3.7e+01] шыипрьщ
   out  : [s =  3.7e+01] Shypryshch
