[2023-03-04 17-11-25] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  4.1e+01] mhyaavf
   rev  : [s =  3.6e+01] мхяавф

#   497 : loss = -3.1e+00
   inp  : [s =  3.7e+01] ивъожбк
   out  : [s =  3.4e+01] yvjobk
   rev  : [s =  3.4e+01] yvjobk

#   498 : loss = -3.1e+00
   inp  : [s =  4.2e+01] щвксеюх
   out  : [s =  3.9e+01] shvkesyuh
   rev  : [s =  3.9e+01] shvkesyuh

#   499 : loss = -3.1e+00
   inp  : [s =  4.1e+01] щоспхкв
   out  : [s =  3.8e+01] hospcv
   rev  : [s =  3.8e+01] hospcv

#   500 : loss = -3.1e+00
   inp  : [s =  3.7e+01] иъбакпк
   out  : [s =  3.4e+01] ijbacpc
   rev  : [s =  3.4e+01] ijbacpc

#   501 : loss = -3.1e+00
   inp  : [s =  3.5e+01] зъвэбаг
   out  : [s =  3.2e+01] zevebag
   rev  : [s =  3.2e+01] zevebag

#   502 : loss = -3.1e+00
   inp  : [s =  3.8e+01] дуаежфу
   out  : [s =  3.5e+01] duaejfu
   rev  : [s =  3.5e+01] duaejfu

#   503 : loss = -3.1e+00
   inp  : [s =  3.9e+01] омчсфлу
   out  : [s =  3.6e+01] omcsflu
   rev  : [s =  3.6e+01] omcsflu

#   504 : loss = -3.0e+00
   inp  : [s =  3.6e+01] ьмчэьат
   out  : [s =  3.3e+01] Ymcheat
   rev  : [s =  3.3e+01] Ymcheat

#   505 : loss = -3.0e+00
   inp  : [s =  4.2e+01] тэнзвмн
   out  : [s =  3.9e+01] tanzvmn
   rev  : [s =  3.9e+01] tanzvmn

#   506 : loss = -3.0e+00
   inp  : [s =  3.3e+01] ъунйент
   out  : [s =  3.0e+01] Yunyent
   rev  : [s =  3.0e+01] Yunyent

#   507 : loss = -3.0e+00
   inp  : [s =  4.1e+01] мпцпдйх
   out  : [s =  3.8e+01] mpcpdych
   rev  : [s =  3.8e+01] mpcpdych

#   508 : loss = -2.9e+00
   inp  : [s =  4.0e+01] зтвпсче
   out  : [s =  3.7e+01] ztvpsche
   rev  : [s =  3.7e+01] ztvpsche

#   509 : loss = -2.9e+00
   inp  : [s =  3.8e+01] иэбрсви
   out  : [s =  3.5e+01] ebrsvi
   rev  : [s =  3.5e+01] ebrsvi

#   510 : loss = -2.9e+00
   inp  : [s =  3.4e+01] ъноююле
   out  : [s =  3.1e+01] Unoyule
   rev  : [s =  3.1e+01] Unoyule

#   511 : loss = -2.9e+00
   inp  : [s =  3.2e+01] доэртнд
   out  : [s =  2.9e+01] doertnd
   rev  : [s =  2.9e+01] doertnd

#   512 : loss = -2.8e+00
   inp  : [s =  3.1e+01] ыкаутчш
   out  : [s =  2.8e+01] ykautsch
   rev  : [s =  2.8e+01] ykautsch

#   513 : loss = -2.8e+00
   inp  : [s =  2.8e+01] анбронз
   out  : [s =  2.5e+01] anbrons
   rev  : [s =  2.0e+01] анброны

#   514 : loss = -2.8e+00
   inp  : [s =  4.0e+01] ннёаэбх
   out  : [s =  3.7e+01] nnewaebh
   rev  : [s =  3.7e+01] nnewaebh

#   515 : loss = -2.8e+00
   inp  : [s =  3.5e+01] уяувдян
   out  : [s =  3.2e+01] uyauwdian
   rev  : [s =  3.2e+01] uyauwdian

#   516 : loss = -2.8e+00
   inp  : [s =  2.8e+01] вячпьно
   out  : [s =  2.5e+01] vyachny
   rev  : [s =  2.5e+01] vyachny

#   517 : loss = -2.8e+00
   inp  : [s =  3.2e+01] чанйфке
   out  : [s =  3.0e+01] chanifke
   rev  : [s =  3.0e+01] chanifke

#   518 : loss = -2.8e+00
   inp  : [s =  3.8e+01] рэбцыфн
   out  : [s =  3.6e+01] rabtsyfn
   rev  : [s =  3.6e+01] rabtsyfn

#   519 : loss = -2.7e+00
   inp  : [s =  3.1e+01] сёаблъц
   out  : [s =  2.8e+01] shoablz
   rev  : [s =  2.8e+01] shoablz

#   520 : loss = -2.7e+00
   inp  : [s =  4.6e+01] саььхфч
   out  : [s =  4.3e+01] saьhfch
   rev  : [s =  4.3e+01] saьhfch

#   521 : loss = -2.7e+00
   inp  : [s =  3.8e+01] ннщнодм
   out  : [s =  3.5e+01] nnshnodm
   rev  : [s =  3.5e+01] nnshnodm

#   522 : loss = -2.7e+00
   inp  : [s =  3.8e+01] ьэунуъп
   out  : [s =  3.5e+01] yeunuup
   rev  : [s =  3.5e+01] yeunuup

#   523 : loss = -2.7e+00
   inp  : [s =  4.1e+01] шьдбчнх
   out  : [s =  3.8e+01] shdbchnh
   rev  : [s =  3.8e+01] shdbchnh

#   524 : loss = -2.7e+00
   inp  : [s =  4.1e+01] шргпннй
   out  : [s =  3.8e+01] shrgpnnj
   rev  : [s =  3.8e+01] shrgpnnj

#   525 : loss = -2.6e+00
   inp  : [s =  3.6e+01] фёхигсе
   out  : [s =  3.4e+01] fuhigse
   rev  : [s =  3.4e+01] fuhigse

#   526 : loss = -2.6e+00
   inp  : [s =  3.9e+01] ыбфанлэ
   out  : [s =  3.6e+01] ybfanle
   rev  : [s =  3.6e+01] ybfanle

#   527 : loss = -2.6e+00
   inp  : [s =  4.2e+01] луюыжнх
   out  : [s =  3.9e+01] Luyujnh
   rev  : [s =  3.9e+01] Luyujnh

#   528 : loss = -2.6e+00
   inp  : [s =  4.1e+01] тжюйшбз
   out  : [s =  3.8e+01] tjyushbz
   rev  : [s =  3.8e+01] tjyushbz

#   529 : loss = -2.5e+00
   inp  : [s =  2.8e+01] хитръас
   out  : [s =  2.5e+01] chitreas
   rev  : [s =  2.5e+01] chitreas

#   530 : loss = -2.5e+00
   inp  : [s =  3.4e+01] лрртъли
   out  : [s =  3.1e+01] lrrtjli
   rev  : [s =  3.1e+01] lrrtjli

#   531 : loss = -2.5e+00
   inp  : [s =  4.2e+01] згяфрэу
   out  : [s =  4.0e+01] zgyafreu
   rev  : [s =  4.0e+01] zgyafreu

#   532 : loss = -2.5e+00
   inp  : [s =  3.2e+01] моезмьъ
   out  : [s =  3.0e+01] moezmj
   rev  : [s =  3.0e+01] moezmj

#   533 : loss = -2.5e+00
   inp  : [s =  3.2e+01] лхуопыл
   out  : [s =  2.9e+01] Lhuopil
   rev  : [s =  2.9e+01] Lhuopil

#   534 : loss = -2.4e+00
   inp  : [s =  4.1e+01] ыяамньб
   out  : [s =  3.9e+01] yjaamnb
   rev  : [s =  3.9e+01] yjaamnb

#   535 : loss = -2.4e+00
   inp  : [s =  3.6e+01] исабрнф
   out  : [s =  3.4e+01] isabrnf
   rev  : [s =  3.4e+01] isabrnf

#   536 : loss = -2.4e+00
   inp  : [s =  2.3e+01] канкеве
   out  : [s =  2.1e+01] kankeve
   rev  : [s =  2.3e+01] канкеве

#   537 : loss = -2.3e+00
   inp  : [s =  4.5e+01] вэхклчй
   out  : [s =  4.3e+01] w ehklchy
   rev  : [s =  4.3e+01] w ehklchy

#   538 : loss = -2.3e+00
   inp  : [s =  3.8e+01] одуоунё
   out  : [s =  3.5e+01] oduounyo
   rev  : [s =  3.5e+01] oduounyo

#   539 : loss = -2.3e+00
   inp  : [s =  3.1e+01] щиизъпь
   out  : [s =  2.8e+01] szyszep
   rev  : [s =  2.8e+01] szyszep

#   540 : loss = -2.3e+00
   inp  : [s =  4.3e+01] мкмлфвп
   out  : [s =  4.0e+01] μmlfvp
   rev  : [s =  4.0e+01] μmlfvp

#   541 : loss = -2.3e+00
   inp  : [s =  3.4e+01] нсачочу
   out  : [s =  3.2e+01] nsachochu
   rev  : [s =  3.2e+01] nsachochu

#   542 : loss = -2.2e+00
   inp  : [s =  3.5e+01] рэртэзч
   out  : [s =  3.3e+01] rertezch
   rev  : [s =  3.3e+01] rertezch

#   543 : loss = -2.2e+00
   inp  : [s =  3.7e+01] дтыжьиз
   out  : [s =  3.5e+01] dtyzhiz
   rev  : [s =  3.5e+01] dtyzhiz

#   544 : loss = -2.2e+00
   inp  : [s =  3.5e+01] бъагшещ
   out  : [s =  3.3e+01] bjagsheshch
   rev  : [s =  3.3e+01] bjagsheshch

#   545 : loss = -2.2e+00
   inp  : [s =  3.8e+01] дрцнувь
   out  : [s =  3.6e+01] Drznuv
   rev  : [s =  3.6e+01] Drznuv

#   546 : loss = -2.2e+00
   inp  : [s =  4.6e+01] ецчштюь
   out  : [s =  4.4e+01] etschstyu
   rev  : [s =  4.4e+01] etschstyu

#   547 : loss = -2.1e+00
   inp  : [s =  4.1e+01] тпожхёу
   out  : [s =  3.9e+01] tpozhyou
   rev  : [s =  3.9e+01] tpozhyou

#   548 : loss = -2.1e+00
   inp  : [s =  4.5e+01] ъбывзлц
   out  : [s =  4.3e+01] ъbyvzlz
   rev  : [s =  4.8e+01] ъбывзлз

#   549 : loss = -2.1e+00
   inp  : [s =  3.5e+01] игекьдб
   out  : [s =  3.3e+01] igekdb
   rev  : [s =  3.3e+01] igekdb

#   550 : loss = -2.0e+00
   inp  : [s =  3.8e+01] дссфшив
   out  : [s =  3.6e+01] dssfshiv
   rev  : [s =  3.6e+01] dssfshiv

#   551 : loss = -2.0e+00
   inp  : [s =  3.9e+01] щняекйп
   out  : [s =  3.7e+01] shnyakyp
   rev  : [s =  3.7e+01] shnyakyp

#   552 : loss = -2.0e+00
   inp  : [s =  4.1e+01] бцжашуу
   out  : [s =  3.9e+01] bzzhashuu
   rev  : [s =  3.9e+01] bzzhashuu

#   553 : loss = -2.0e+00
   inp  : [s =  3.8e+01] ёььзаге
   out  : [s =  3.6e+01] yyozage
   rev  : [s =  3.6e+01] yyozage

#   554 : loss = -2.0e+00
   inp  : [s =  4.0e+01] дохшлнь
   out  : [s =  3.8e+01] dohshln
   rev  : [s =  3.8e+01] dohshln

#   555 : loss = -2.0e+00
   inp  : [s =  3.6e+01] юйэртпн
   out  : [s =  3.4e+01] yuertpn
   rev  : [s =  3.4e+01] yuertpn

#   556 : loss = -1.9e+00
   inp  : [s =  2.9e+01] нъюжамь
   out  : [s =  2.7e+01] NYUJAM
   rev  : [s =  3.7e+01] НЬЮДЖАМ

#   557 : loss = -1.8e+00
   inp  : [s =  2.7e+01] либеймь
   out  : [s =  2.5e+01] libayme
   rev  : [s =  2.5e+01] libayme

#   558 : loss = -1.8e+00
   inp  : [s =  3.5e+01] жгумхэи
   out  : [s =  3.3e+01] zhumhai
   rev  : [s =  3.3e+01] zhumhai

#   559 : loss = -1.8e+00
   inp  : [s =  4.2e+01] юожуцёв
   out  : [s =  4.0e+01] yuozhutsyov
   rev  : [s =  4.0e+01] yuozhutsyov

#   560 : loss = -1.8e+00
   inp  : [s =  3.7e+01] оцвюйщь
   out  : [s =  3.5e+01] otsuvushch
   rev  : [s =  3.5e+01] otsuvushch

#   561 : loss = -1.8e+00
   inp  : [s =  4.1e+01] оёвюмыц
   out  : [s =  3.9e+01] oyeyumyts
   rev  : [s =  3.9e+01] oyeyumyts

#   562 : loss = -1.7e+00
   inp  : [s =  3.4e+01] аадаюяы
   out  : [s =  3.2e+01] aadayuya
   rev  : [s =  3.2e+01] aadayuya

#   563 : loss = -1.7e+00
   inp  : [s =  3.7e+01] ацвтиёр
   out  : [s =  3.5e+01] azuvtiyor
   rev  : [s =  3.5e+01] azuvtiyor

#   564 : loss = -1.7e+00
   inp  : [s =  3.1e+01] ферьшиы
   out  : [s =  2.9e+01] fershey
   rev  : [s =  2.9e+01] fershey

#   565 : loss = -1.7e+00
   inp  : [s =  4.0e+01] блущгйщ
   out  : [s =  3.8e+01] blughysch
   rev  : [s =  3.8e+01] blughysch

#   566 : loss = -1.7e+00
   inp  : [s =  4.1e+01] мзйпкьт
   out  : [s =  4.0e+01] mzipkjt
   rev  : [s =  4.0e+01] mzipkjt

#   567 : loss = -1.6e+00
   inp  : [s =  4.0e+01] щнбслиш
   out  : [s =  3.8e+01] Shnbslish
   rev  : [s =  3.8e+01] Шнбслиш

#   568 : loss = -1.6e+00
   inp  : [s =  4.8e+01] ймсзэжх
   out  : [s =  4.6e+01] ymszezhh
   rev  : [s =  4.6e+01] ymszezhh

#   569 : loss = -1.6e+00
   inp  : [s =  3.9e+01] хпуплгб
   out  : [s =  3.7e+01] hpuplgb
   rev  : [s =  3.7e+01] hpuplgb

#   570 : loss = -1.6e+00
   inp  : [s =  4.6e+01] ятйвбдц
   out  : [s =  4.4e+01] yativbdz
   rev  : [s =  4.4e+01] yativbdz

#   571 : loss = -1.5e+00
   inp  : [s =  4.9e+01] пвднацэ
   out  : [s =  4.7e+01] pwdnutsae
   rev  : [s =  4.7e+01] pwdnutsae

#   572 : loss = -1.5e+00
   inp  : [s =  4.4e+01] йтдкчяе
   out  : [s =  4.2e+01] ytdcchiae
   rev  : [s =  4.2e+01] ytdcchiae

#   573 : loss = -1.5e+00
   inp  : [s =  3.6e+01] мхъттяр
   out  : [s =  3.4e+01] mhttyar
   rev  : [s =  3.4e+01] mhttyar

#   574 : loss = -1.5e+00
   inp  : [s =  3.9e+01] рвгяяуп
   out  : [s =  3.8e+01] rvgyaup
   rev  : [s =  3.8e+01] rvgyaup

#   575 : loss = -1.5e+00
   inp  : [s =  3.6e+01] чэхрбрд
   out  : [s =  3.5e+01] chahrbrd
   rev  : [s =  3.5e+01] chahrbrd

#   576 : loss = -1.5e+00
   inp  : [s =  4.1e+01] юеяёщлы
   out  : [s =  4.0e+01] yuayyoshly
   rev  : [s =  4.0e+01] yuayyoshly

#   577 : loss = -1.5e+00
   inp  : [s =  3.6e+01] шывапеё
   out  : [s =  3.5e+01] shyvapeo
   rev  : [s =  3.5e+01] shyvapeo

#   578 : loss = -1.5e+00
   inp  : [s =  3.4e+01] охрумвз
   out  : [s =  3.3e+01] ohrumws
   rev  : [s =  3.3e+01] ohrumws

#   579 : loss = -1.4e+00
   inp  : [s =  3.9e+01] мыьёэгу
   out  : [s =  3.8e+01] weyoegu
   rev  : [s =  3.8e+01] weyoegu

#   580 : loss = -1.4e+00
   inp  : [s =  4.0e+01] саъснбз
   out  : [s =  3.9e+01] sajsnbs
   rev  : [s =  3.9e+01] sajsnbs

#   581 : loss = -1.4e+00
   inp  : [s =  3.8e+01] цййццню
   out  : [s =  3.7e+01] tsytsunu
   rev  : [s =  2.7e+01] цыцуну

#   582 : loss = -1.4e+00
   inp  : [s =  3.5e+01] бфиткип
   out  : [s =  3.4e+01] bfitkip
   rev  : [s =  3.4e+01] bfitkip

#   583 : loss = -1.3e+00
   inp  : [s =  4.0e+01] оущкьяь
   out  : [s =  3.9e+01] oushchkya
   rev  : [s =  2.3e+01] оушкя

#   584 : loss = -1.3e+00
   inp  : [s =  3.3e+01] мфоклсс
   out  : [s =  3.2e+01] mfoklass
   rev  : [s =  3.2e+01] mfoklass

#   585 : loss = -1.3e+00
   inp  : [s =  3.5e+01] игидефп
   out  : [s =  3.3e+01] igidefp
   rev  : [s =  3.3e+01] igidefp

#   586 : loss = -1.3e+00
   inp  : [s =  3.7e+01] лвнцушш
   out  : [s =  3.6e+01] Lvntsush
   rev  : [s =  3.2e+01] Лвнцуш

#   587 : loss = -1.2e+00
   inp  : [s =  4.5e+01] лчеяцбз
   out  : [s =  4.4e+01] lcheyatsbz
   rev  : [s =  4.4e+01] lcheyatsbz

#   588 : loss = -1.2e+00
   inp  : [s =  3.8e+01] зьёутъг
   out  : [s =  3.7e+01] zyoutyg
   rev  : [s =  3.7e+01] zyoutyg

#   589 : loss = -1.2e+00
   inp  : [s =  4.6e+01] смэёыюш
   out  : [s =  4.5e+01] Smeeyyush
   rev  : [s =  2.5e+01] Смиюш

#   590 : loss = -1.2e+00
   inp  : [s =  3.9e+01] ёобюцбв
   out  : [s =  3.8e+01] yobuzzbv
   rev  : [s =  3.8e+01] yobuzzbv

#   591 : loss = -1.2e+00
   inp  : [s =  3.8e+01] охбюсуц
   out  : [s =  3.7e+01] ochbusutz
   rev  : [s =  3.7e+01] ochbusutz

#   592 : loss = -1.2e+00
   inp  : [s =  3.4e+01] рбирфшс
   out  : [s =  3.3e+01] rbirfshs
   rev  : [s =  3.3e+01] rbirfshs

#   593 : loss = -1.2e+00
   inp  : [s =  3.4e+01] мдвиаут
   out  : [s =  3.2e+01] mdviaut
   rev  : [s =  3.2e+01] mdviaut

#   594 : loss = -1.1e+00
   inp  : [s =  4.9e+01] нпцйячя
   out  : [s =  4.8e+01] npcjiachia
   rev  : [s =  4.8e+01] npcjiachia

#   595 : loss = -1.1e+00
   inp  : [s =  3.5e+01] юычиёие
   out  : [s =  3.3e+01] yuychii
   rev  : [s =  3.3e+01] yuychii

#   596 : loss = -1.1e+00
   inp  : [s =  2.6e+01] ныешыть
   out  : [s =  2.5e+01] nyshyt
   rev  : [s =  2.5e+01] nyshyt

#   597 : loss = -1.1e+00
   inp  : [s =  3.4e+01] лбшагме
   out  : [s =  3.3e+01] lbshagme
   rev  : [s =  3.3e+01] lbshagme

#   598 : loss = -1.1e+00
   inp  : [s =  3.8e+01] тфисещм
   out  : [s =  3.7e+01] tfiseshchm
   rev  : [s =  3.7e+01] tfiseshchm

#   599 : loss = -1.1e+00
   inp  : [s =  3.8e+01] цыйбнтб
   out  : [s =  3.7e+01] tsyibntb
   rev  : [s =  3.7e+01] tsyibntb

#   600 : loss = -1.1e+00
   inp  : [s =  3.8e+01] шсчёфги
   out  : [s =  3.6e+01] shchefgi
   rev  : [s =  3.6e+01] shchefgi

#   601 : loss = -1.1e+00
   inp  : [s =  4.2e+01] йруяялэ
   out  : [s =  4.1e+01] Yruyayale
   rev  : [s =  4.1e+01] Yruyayale

#   602 : loss = -1.1e+00
   inp  : [s =  3.7e+01] щюрэсшо
   out  : [s =  3.6e+01] Schureshaw
   rev  : [s =  3.6e+01] Schureshaw

#   603 : loss = -1.1e+00
   inp  : [s =  4.1e+01] ччапфбц
   out  : [s =  4.0e+01] chchapfbz
   rev  : [s =  4.0e+01] chchapfbz

#   604 : loss = -1.1e+00
   inp  : [s =  3.4e+01] бэлнчим
   out  : [s =  3.3e+01] balnchim
   rev  : [s =  2.5e+01] бальнчим

#   605 : loss = -1.1e+00
   inp  : [s =  3.4e+01] зылиуюн
   out  : [s =  3.3e+01] zyliuyun
   rev  : [s =  3.3e+01] zyliuyun

#   606 : loss = -1.0e+00
   inp  : [s =  3.9e+01] оцылрйк
   out  : [s =  3.8e+01] oscilrjk
   rev  : [s =  3.8e+01] oscilrjk

#   607 : loss = -9.7e-01
   inp  : [s =  3.8e+01] шпыэрьд
   out  : [s =  3.7e+01] shpyerd
   rev  : [s =  3.7e+01] shpyerd

#   608 : loss = -9.7e-01
   inp  : [s =  3.0e+01] уулюгюр
   out  : [s =  2.9e+01] uulugur
   rev  : [s =  2.9e+01] uulugur

#   609 : loss = -9.6e-01
   inp  : [s =  4.5e+01] ядвцщсч
   out  : [s =  4.4e+01] yadvtschtsch
   rev  : [s =  2.7e+01] ЯДВТЩ

#   610 : loss = -9.5e-01
   inp  : [s =  3.1e+01] фейбфтр
   out  : [s =  3.1e+01] faibftr
   rev  : [s =  3.1e+01] faibftr

#   611 : loss = -9.5e-01
   inp  : [s =  4.2e+01] ццкпуьц
   out  : [s =  4.1e+01] tszkpujtz
   rev  : [s =  4.1e+01] tszkpujtz

#   612 : loss = -9.3e-01
   inp  : [s =  3.1e+01] ауеардж
   out  : [s =  3.0e+01] auearge
   rev  : [s =  3.0e+01] auearge

#   613 : loss = -9.1e-01
   inp  : [s =  4.5e+01] эопофбй
   out  : [s =  4.4e+01] eopofbj
   rev  : [s =  4.4e+01] eopofbj

#   614 : loss = -9.1e-01
   inp  : [s =  3.8e+01] нхслыэу
   out  : [s =  3.7e+01] nhslyeu
   rev  : [s =  3.7e+01] nhslyeu

#   615 : loss = -9.0e-01
   inp  : [s =  3.2e+01] чфонсхн
   out  : [s =  3.2e+01] hfonshn
   rev  : [s =  3.2e+01] hfonshn

#   616 : loss = -8.8e-01
   inp  : [s =  3.9e+01] ийёйхыш
   out  : [s =  3.8e+01] iyoihysh
   rev  : [s =  3.8e+01] iyoihysh

#   617 : loss = -8.7e-01
   inp  : [s =  3.8e+01] млмляуб
   out  : [s =  3.7e+01] mlmlyaub
   rev  : [s =  3.7e+01] mlmlyaub

#   618 : loss = -8.7e-01
   inp  : [s =  4.0e+01] мцнтюлт
   out  : [s =  3.9e+01] mzntyult
   rev  : [s =  3.9e+01] mzntyult

#   619 : loss = -8.6e-01
   inp  : [s =  3.4e+01] ааохючо
   out  : [s =  3.3e+01] aahuucho
   rev  : [s =  3.3e+01] аахуучо

#   620 : loss = -8.0e-01
   inp  : [s =  3.8e+01] лйерохч
   out  : [s =  3.8e+01] lyerohch
   rev  : [s =  3.2e+01] лиерохх

#   621 : loss = -7.9e-01
   inp  : [s =  3.5e+01] чяйоеир
   out  : [s =  3.4e+01] choyoyeur
   rev  : [s =  3.0e+01] чойоер

#   622 : loss = -7.8e-01
   inp  : [s =  3.8e+01] пъцунбщ
   out  : [s =  3.8e+01] ptsunbsch
   rev  : [s =  3.4e+01] пцунбш

#   623 : loss = -7.7e-01
   inp  : [s =  4.3e+01] ьёэшмвп
   out  : [s =  4.2e+01] yyoeshmwp
   rev  : [s =  4.2e+01] yyoeshmwp

#   624 : loss = -7.5e-01
   inp  : [s =  3.8e+01] ияипкяя
   out  : [s =  3.7e+01] yyaipkya
   rev  : [s =  3.7e+01] yyaipkya

#   625 : loss = -7.5e-01
   inp  : [s =  3.3e+01] ьойктис
   out  : [s =  3.2e+01] yoiktis
   rev  : [s =  3.2e+01] yoiktis

#   626 : loss = -7.1e-01
   inp  : [s =  3.3e+01] юзаьибр
   out  : [s =  3.2e+01] usaYbr
   rev  : [s =  3.2e+01] usaYbr

#   627 : loss = -6.5e-01
   inp  : [s =  4.0e+01] эйбзфяю
   out  : [s =  3.9e+01] eibsfyu
   rev  : [s =  3.9e+01] eibsfyu

#   628 : loss = -6.4e-01
   inp  : [s =  3.5e+01] охнзчбо
   out  : [s =  3.5e+01] ohnzchbo
   rev  : [s =  3.5e+01] ohnzchbo

#   629 : loss = -6.4e-01
   inp  : [s =  3.5e+01] жцэбэны
   out  : [s =  3.4e+01] Jetsabans
   rev  : [s =  4.2e+01] Джетсабаны

#   630 : loss = -6.4e-01
   inp  : [s =  4.1e+01] бяещжзи
   out  : [s =  4.0e+01] byaeschji
   rev  : [s =  4.0e+01] byaeschji

#   631 : loss = -6.0e-01
   inp  : [s =  4.3e+01] эйзщйтш
   out  : [s =  4.2e+01] ejsshjtsh
   rev  : [s =  4.2e+01] ejsshjtsh

#   632 : loss = -5.8e-01
   inp  : [s =  3.5e+01] чзвнчыг
   out  : [s =  3.4e+01] hzvnchyg
   rev  : [s =  3.4e+01] hzvnchyg

#   633 : loss = -5.7e-01
   inp  : [s =  4.1e+01] оззусвд
   out  : [s =  4.0e+01] ozzuswd
   rev  : [s =  4.0e+01] ozzuswd

#   634 : loss = -5.3e-01
   inp  : [s =  4.0e+01] жйяаткр
   out  : [s =  4.0e+01] zhyaatkr
   rev  : [s =  4.0e+01] zhyaatkr

#   635 : loss = -5.3e-01
   inp  : [s =  3.7e+01] сёюёаау
   out  : [s =  3.6e+01] shoyuayu
   rev  : [s =  3.6e+01] shoyuayu

#   636 : loss = -5.1e-01
   inp  : [s =  3.8e+01] ётизжшо
   out  : [s =  3.7e+01] Yotizsho
   rev  : [s =  3.7e+01] Yotizsho

#   637 : loss = -4.9e-01
   inp  : [s =  4.0e+01] лгфббзя
   out  : [s =  4.0e+01] lgfbbzia
   rev  : [s =  4.0e+01] lgfbbzia

#   638 : loss = -4.4e-01
   inp  : [s =  3.3e+01] йндмалк
   out  : [s =  3.2e+01] yndmalk
   rev  : [s =  3.2e+01] yndmalk

#   639 : loss = -3.9e-01
   inp  : [s =  4.5e+01] бщюмуэы
   out  : [s =  4.5e+01] bshyumuey
   rev  : [s =  4.5e+01] bshyumuey

#   640 : loss = -3.6e-01
   inp  : [s =  3.5e+01] одяайёэ
   out  : [s =  3.5e+01] odyaayoe
   rev  : [s =  3.5e+01] odyaayoe

#   641 : loss = -3.6e-01
   inp  : [s =  3.9e+01] ллбябфм
   out  : [s =  3.9e+01] llbyabfm
   rev  : [s =  3.9e+01] llbyabfm

#   642 : loss = -2.7e-01
   inp  : [s =  3.9e+01] пкрёчду
   out  : [s =  3.8e+01] pkrechdu
   rev  : [s =  3.8e+01] pkrechdu

#   643 : loss = -2.3e-01
   inp  : [s =  4.6e+01] иёфжйчй
   out  : [s =  4.6e+01] yoefzhyichy
   rev  : [s =  4.6e+01] yoefzhyichy

#   644 : loss = -2.1e-01
   inp  : [s =  3.3e+01] дирдиъш
   out  : [s =  3.3e+01] dirdiish
   rev  : [s =  3.3e+01] dirdiish

#   645 : loss = -1.2e-01
   inp  : [s =  3.8e+01] чыъдешд
   out  : [s =  3.8e+01] ch'ydeshd
   rev  : [s =  3.6e+01] ч'йдешд

#   646 : loss = -1.4e-02
   inp  : [s =  3.7e+01] щмегзнк
   out  : [s =  3.7e+01] shmegznk
   rev  : [s =  3.7e+01] shmegznk

#   647 : loss = -5.7e-03
   inp  : [s =  3.3e+01] фякехль
   out  : [s =  3.3e+01] fyakechl
   rev  : [s =  3.3e+01] fyakechl

#   648 : loss =  1.5e-02
   inp  : [s =  3.4e+01] вуаилёг
   out  : [s =  3.4e+01] wooaileg
   rev  : [s =  3.4e+01] wooaileg

#   649 : loss =  6.7e-02
   inp  : [s =  4.0e+01] лкёээуй
   out  : [s =  4.0e+01] lkyoeui
   rev  : [s =  4.0e+01] lkyoeui

#   650 : loss =  8.2e-02
   inp  : [s =  3.5e+01] чпчощчк
   out  : [s =  3.5e+01] chpchoschk
   rev  : [s =  3.0e+01] чпчощк

#   651 : loss =  8.7e-02
   inp  : [s =  3.2e+01] нхумфьк
   out  : [s =  3.2e+01] nhumfjk
   rev  : [s =  3.2e+01] nhumfjk

#   652 : loss =  1.1e-01
   inp  : [s =  4.2e+01] ппёйпгя
   out  : [s =  4.2e+01] ppyypgya
   rev  : [s =  4.2e+01] ppyypgya

#   653 : loss =  1.4e-01
   inp  : [s =  4.4e+01] шхыдшюъ
   out  : [s =  4.4e+01] shhydshuya
   rev  : [s =  4.4e+01] shhydshuya

#   654 : loss =  1.6e-01
   inp  : [s =  3.0e+01] опгабйл
   out  : [s =  3.0e+01] opgabyle
   rev  : [s =  3.0e+01] opgabyle

#   655 : loss =  1.6e-01
   inp  : [s =  3.6e+01] цафсъшъ
   out  : [s =  3.6e+01] Tsafs'sh
   rev  : [s =  4.0e+01] Цафс'ш

#   656 : loss =  1.7e-01
   inp  : [s =  4.2e+01] ёёпклкм
   out  : [s =  4.2e+01] yopklkm
   rev  : [s =  4.2e+01] yopklkm

#   657 : loss =  2.3e-01
   inp  : [s =  3.7e+01] тузтуэу
   out  : [s =  3.7e+01] tuztueu
   rev  : [s =  3.7e+01] tuztueu

#   658 : loss =  2.6e-01
   inp  : [s =  4.1e+01] шщъьиёч
   out  : [s =  4.1e+01] shch'yiuch
   rev  : [s =  4.5e+01] Щ'йиуч

#   659 : loss =  2.6e-01
   inp  : [s =  2.7e+01] тоэрзал
   out  : [s =  2.7e+01] Toerzal
   rev  : [s =  2.5e+01] Тоерзал

#   660 : loss =  2.6e-01
   inp  : [s =  4.1e+01] вшбжкъм
   out  : [s =  4.1e+01] vshbjk'm
   rev  : [s =  4.1e+01] vshbjk'm

#   661 : loss =  2.7e-01
   inp  : [s =  2.8e+01] гнатефн
   out  : [s =  2.8e+01] gnatefn
   rev  : [s =  2.8e+01] gnatefn

